season,stat_id,stat_name,player_name,rank,value,raw_json,source
,186,owgr,Sebastian Cappelen,518,15.0,"{""Avg Points"": 0.2561, ""Points gained"": 2.0493, ""Points lost"": -4.2566, ""Total Points"": 10.2429, ""rankDiff"": 15.0}",pgatour
,186,owgr,Taiga Nagano,519,7.0,"{""Avg Points"": 0.2557, ""Points gained"": 1.2543, ""Points lost"": -5.1347, ""Total Points"": 12.2753, ""rankDiff"": 7.0}",pgatour
,186,owgr,David Perkins,520,19.0,"{""Avg Points"": 0.2556, ""Points gained"": 0.0, ""Points lost"": -5.9563, ""Total Points"": 10.2259, ""rankDiff"": 19.0}",pgatour
,186,owgr,Joe Weiler,521,17.0,"{""Avg Points"": 0.2551, ""Points gained"": 4.367, ""Points lost"": -7.2403, ""Total Points"": 13.2638, ""rankDiff"": 17.0}",pgatour
,186,owgr,Yang Ji-ho,522,0.0,"{""Avg Points"": 0.2541, ""Points gained"": 9.7909, ""Points lost"": -1.9356, ""Total Points"": 12.9587, ""rankDiff"": 0.0}",pgatour
,186,owgr,Dylan Naidoo,523,18.0,"{""Avg Points"": 0.254, ""Points gained"": 1.4705, ""Points lost"": -8.5012, ""Total Points"": 13.2057, ""rankDiff"": 18.0}",pgatour
,186,owgr,Callum Farr,524,9.0,"{""Avg Points"": 0.2535, ""Points gained"": 1.7101, ""Points lost"": -5.0368, ""Total Points"": 10.3952, ""rankDiff"": 9.0}",pgatour
,186,owgr,Haydn Barron,525,25.0,"{""Avg Points"": 0.2532, ""Points gained"": 8.5572, ""Points lost"": -1.6467, ""Total Points"": 10.6344, ""rankDiff"": 25.0}",pgatour
,186,owgr,Corey Pereira,526,34.0,"{""Avg Points"": 0.253, ""Points gained"": 10.1213, ""Points lost"": 0.0, ""Total Points"": 10.1213, ""rankDiff"": 34.0}",pgatour
,186,owgr,Ryunosuke Furukawa,527,4.0,"{""Avg Points"": 0.2515, ""Points gained"": 2.3313, ""Points lost"": -4.6468, ""Total Points"": 12.071, ""rankDiff"": 4.0}",pgatour
,186,owgr,Dan Erickson,528,17.0,"{""Avg Points"": 0.2514, ""Points gained"": 4.4093, ""Points lost"": -3.1802, ""Total Points"": 10.0577, ""rankDiff"": 17.0}",pgatour
,186,owgr,Bjorn Hellgren,529,13.0,"{""Avg Points"": 0.2512, ""Points gained"": 1.6298, ""Points lost"": -3.9688, ""Total Points"": 10.7998, ""rankDiff"": 13.0}",pgatour
,186,owgr,Luis Carrera,530,20.0,"{""Avg Points"": 0.2511, ""Points gained"": 0.9804, ""Points lost"": -4.2135, ""Total Points"": 10.0424, ""rankDiff"": 20.0}",pgatour
,186,owgr,Sang-hee Lee,531,17.0,"{""Avg Points"": 0.2486, ""Points gained"": 1.3903, ""Points lost"": -6.7434, ""Total Points"": 12.9276, ""rankDiff"": 17.0}",pgatour
,186,owgr,Chanwoo Kim,532,4.0,"{""Avg Points"": 0.2482, ""Points gained"": 5.8334, ""Points lost"": -3.3891, ""Total Points"": 9.9278, ""rankDiff"": 4.0}",pgatour
,186,owgr,Felix Mory,533,13.0,"{""Avg Points"": 0.2468, ""Points gained"": 1.647, ""Points lost"": -6.9415, ""Total Points"": 12.8339, ""rankDiff"": 13.0}",pgatour
,186,owgr,Marcelo Rozo,534,16.0,"{""Avg Points"": 0.2467, ""Points gained"": 1.5129, ""Points lost"": -5.4633, ""Total Points"": 11.8429, ""rankDiff"": 16.0}",pgatour
,186,owgr,Clément Sordet,535,11.0,"{""Avg Points"": 0.2457, ""Points gained"": 2.9027, ""Points lost"": -5.1717, ""Total Points"": 12.779, ""rankDiff"": 11.0}",pgatour
,186,owgr,Quim Vidal,536,12.0,"{""Avg Points"": 0.2455, ""Points gained"": 3.4446, ""Points lost"": -5.8728, ""Total Points"": 12.7649, ""rankDiff"": 12.0}",pgatour
,186,owgr,Anthony Quayle,537,5.0,"{""Avg Points"": 0.2444, ""Points gained"": 4.012, ""Points lost"": -3.7771, ""Total Points"": 11.241, ""rankDiff"": 5.0}",pgatour
,186,owgr,Sebastián Muñoz,537,10.0,"{""Avg Points"": 0.2444, ""Points gained"": 6.1173, ""Points lost"": -2.1934, ""Total Points"": 9.7743, ""rankDiff"": 10.0}",pgatour
,186,owgr,Chris Korte,539,1.0,"{""Avg Points"": 0.2439, ""Points gained"": 9.3052, ""Points lost"": -1.423, ""Total Points"": 9.7559, ""rankDiff"": 1.0}",pgatour
,186,owgr,Rafael Campos,540,19.0,"{""Avg Points"": 0.2434, ""Points gained"": 3.4336, ""Points lost"": -10.5307, ""Total Points"": 12.6585, ""rankDiff"": 19.0}",pgatour
,186,owgr,Martin Vorster,541,24.0,"{""Avg Points"": 0.2433, ""Points gained"": 7.4207, ""Points lost"": -3.261, ""Total Points"": 11.6774, ""rankDiff"": 24.0}",pgatour
,186,owgr,Aaron Cockerill,542,14.0,"{""Avg Points"": 0.2422, ""Points gained"": 1.971, ""Points lost"": -7.2955, ""Total Points"": 12.5953, ""rankDiff"": 14.0}",pgatour
,186,owgr,Luke List,542,13.0,"{""Avg Points"": 0.2422, ""Points gained"": 2.4888, ""Points lost"": -9.0314, ""Total Points"": 12.1107, ""rankDiff"": 13.0}",pgatour
,186,owgr,Tanapat Pichaikool,544,14.0,"{""Avg Points"": 0.2419, ""Points gained"": 4.5999, ""Points lost"": -4.7109, ""Total Points"": 12.5779, ""rankDiff"": 14.0}",pgatour
,186,owgr,Herman Loubser,545,14.0,"{""Avg Points"": 0.2397, ""Points gained"": 1.7624, ""Points lost"": -4.2881, ""Total Points"": 12.4647, ""rankDiff"": 14.0}",pgatour
,186,owgr,Padraig Harrington,546,13.0,"{""Avg Points"": 0.2384, ""Points gained"": 7.6119, ""Points lost"": -3.5101, ""Total Points"": 9.5378, ""rankDiff"": 13.0}",pgatour
,186,owgr,Eun Shin Park,547,137.0,"{""Avg Points"": 0.2383, ""Points gained"": 4.2699, ""Points lost"": -3.6862, ""Total Points"": 9.7719, ""rankDiff"": 137.0}",pgatour
,186,owgr,Kevin Yuan,548,36.0,"{""Avg Points"": 0.2361, ""Points gained"": 3.3922, ""Points lost"": -3.9645, ""Total Points"": 11.0957, ""rankDiff"": 36.0}",pgatour
,186,owgr,Charles Howell III,549,10.0,"{""Avg Points"": 0.2358, ""Points gained"": 5.943, ""Points lost"": -0.8747, ""Total Points"": 9.4333, ""rankDiff"": 10.0}",pgatour
,186,owgr,Troy Merritt,550,13.0,"{""Avg Points"": 0.2352, ""Points gained"": 2.6695, ""Points lost"": -7.1104, ""Total Points"": 11.5251, ""rankDiff"": 13.0}",pgatour
,186,owgr,Martin Simonsen,551,11.0,"{""Avg Points"": 0.2351, ""Points gained"": 8.0956, ""Points lost"": -1.2215, ""Total Points"": 9.4041, ""rankDiff"": 11.0}",pgatour
,186,owgr,Yannik Paul,551,16.0,"{""Avg Points"": 0.2351, ""Points gained"": 0.8867, ""Points lost"": -10.2416, ""Total Points"": 12.2244, ""rankDiff"": 16.0}",pgatour
,186,owgr,Santiago de la Fuente,553,11.0,"{""Avg Points"": 0.2332, ""Points gained"": 3.3049, ""Points lost"": -2.7762, ""Total Points"": 9.3272, ""rankDiff"": 11.0}",pgatour
,186,owgr,Wang Wei Lun,554,11.0,"{""Avg Points"": 0.2302, ""Points gained"": 4.3257, ""Points lost"": -3.9094, ""Total Points"": 10.589, ""rankDiff"": 11.0}",pgatour
,186,owgr,David Micheluzzi,555,11.0,"{""Avg Points"": 0.2292, ""Points gained"": 4.5716, ""Points lost"": -10.4023, ""Total Points"": 11.92, ""rankDiff"": 11.0}",pgatour
,186,owgr,Mats Ege,556,14.0,"{""Avg Points"": 0.2291, ""Points gained"": 4.1669, ""Points lost"": -2.8015, ""Total Points"": 9.1632, ""rankDiff"": 14.0}",pgatour
,186,owgr,Soomin Lee,556,6.0,"{""Avg Points"": 0.2291, ""Points gained"": 3.2912, ""Points lost"": -4.1123, ""Total Points"": 10.7684, ""rankDiff"": 6.0}",pgatour
,186,owgr,Travis Trace,558,4.0,"{""Avg Points"": 0.2275, ""Points gained"": 4.6265, ""Points lost"": -2.7343, ""Total Points"": 9.0995, ""rankDiff"": 4.0}",pgatour
,186,owgr,Zach James,559,13.0,"{""Avg Points"": 0.2271, ""Points gained"": 0.0, ""Points lost"": -4.5496, ""Total Points"": 9.0845, ""rankDiff"": 13.0}",pgatour
,186,owgr,Matt NeSmith,560,7.0,"{""Avg Points"": 0.227, ""Points gained"": 3.2807, ""Points lost"": -9.0594, ""Total Points"": 11.8041, ""rankDiff"": 7.0}",pgatour
,186,owgr,Pedro Figueiredo,561,14.0,"{""Avg Points"": 0.2268, ""Points gained"": 5.1094, ""Points lost"": -3.3587, ""Total Points"": 10.2067, ""rankDiff"": 14.0}",pgatour
,186,owgr,Hong-taek Kim,562,10.0,"{""Avg Points"": 0.2265, ""Points gained"": 5.748, ""Points lost"": -6.2644, ""Total Points"": 11.7756, ""rankDiff"": 10.0}",pgatour
,186,owgr,Will Cannon,563,22.0,"{""Avg Points"": 0.226, ""Points gained"": 3.2379, ""Points lost"": -5.1455, ""Total Points"": 9.9462, ""rankDiff"": 22.0}",pgatour
,186,owgr,Jamie Rutherford,564,17.0,"{""Avg Points"": 0.2252, ""Points gained"": 3.356, ""Points lost"": -7.1567, ""Total Points"": 11.7084, ""rankDiff"": 17.0}",pgatour
,186,owgr,Billy Tom Sargent,565,42.0,"{""Avg Points"": 0.2244, ""Points gained"": 4.2175, ""Points lost"": -2.3214, ""Total Points"": 8.9744, ""rankDiff"": 42.0}",pgatour
,186,owgr,Veer Ahlawat,566,15.0,"{""Avg Points"": 0.2243, ""Points gained"": 2.4663, ""Points lost"": -5.521, ""Total Points"": 11.6646, ""rankDiff"": 15.0}",pgatour
,186,owgr,Maxence Giboudot,567,3.0,"{""Avg Points"": 0.2224, ""Points gained"": 8.5539, ""Points lost"": -2.2437, ""Total Points"": 11.3401, ""rankDiff"": 3.0}",pgatour
,186,owgr,Anirban Lahiri,568,10.0,"{""Avg Points"": 0.2214, ""Points gained"": 5.8739, ""Points lost"": -1.7532, ""Total Points"": 8.8568, ""rankDiff"": 10.0}",pgatour
,186,owgr,Charl Schwartzel,569,15.0,"{""Avg Points"": 0.2213, ""Points gained"": 2.1, ""Points lost"": -4.1146, ""Total Points"": 8.8505, ""rankDiff"": 15.0}",pgatour
,186,owgr,Tyson Alexander,570,21.0,"{""Avg Points"": 0.2208, ""Points gained"": 3.6121, ""Points lost"": -6.207, ""Total Points"": 11.4804, ""rankDiff"": 21.0}",pgatour
,186,owgr,Carl Yuan,571,16.0,"{""Avg Points"": 0.2204, ""Points gained"": 3.7891, ""Points lost"": -5.9197, ""Total Points"": 10.5802, ""rankDiff"": 16.0}",pgatour
,186,owgr,Christiaan Burke,572,15.0,"{""Avg Points"": 0.2203, ""Points gained"": 2.6272, ""Points lost"": -2.8908, ""Total Points"": 11.4533, ""rankDiff"": 15.0}",pgatour
,186,owgr,Galam Jeon,573,14.0,"{""Avg Points"": 0.219, ""Points gained"": 1.3335, ""Points lost"": -5.1694, ""Total Points"": 8.9797, ""rankDiff"": 14.0}",pgatour
,186,owgr,MK Kim,574,5.0,"{""Avg Points"": 0.2181, ""Points gained"": 1.8438, ""Points lost"": -12.3134, ""Total Points"": 11.3414, ""rankDiff"": 5.0}",pgatour
,186,owgr,Nick Hardy,575,19.0,"{""Avg Points"": 0.218, ""Points gained"": 2.174, ""Points lost"": -7.707, ""Total Points"": 11.1183, ""rankDiff"": 19.0}",pgatour
,186,owgr,Kohei Okada,576,15.0,"{""Avg Points"": 0.2171, ""Points gained"": 1.8708, ""Points lost"": -4.0115, ""Total Points"": 9.5525, ""rankDiff"": 15.0}",pgatour
,186,owgr,Lucas Bjerregaard,576,11.0,"{""Avg Points"": 0.2171, ""Points gained"": 2.168, ""Points lost"": -6.9425, ""Total Points"": 9.7678, ""rankDiff"": 11.0}",pgatour
,186,owgr,Runchanapong Youprayong,578,13.0,"{""Avg Points"": 0.216, ""Points gained"": 4.5979, ""Points lost"": -4.1318, ""Total Points"": 11.2342, ""rankDiff"": 13.0}",pgatour
,186,owgr,Ricardo Celia,579,2.0,"{""Avg Points"": 0.2155, ""Points gained"": 4.25, ""Points lost"": -2.7547, ""Total Points"": 8.62, ""rankDiff"": 2.0}",pgatour
,186,owgr,Will Florimo,580,4.0,"{""Avg Points"": 0.2151, ""Points gained"": 5.2764, ""Points lost"": -1.3484, ""Total Points"": 8.6032, ""rankDiff"": 4.0}",pgatour
,186,owgr,Yongjun Bae,581,10.0,"{""Avg Points"": 0.2148, ""Points gained"": 1.8835, ""Points lost"": -4.1962, ""Total Points"": 9.4499, ""rankDiff"": 10.0}",pgatour
,186,owgr,Wilson Furr,582,14.0,"{""Avg Points"": 0.2144, ""Points gained"": 2.33, ""Points lost"": -5.1901, ""Total Points"": 11.1491, ""rankDiff"": 14.0}",pgatour
,186,owgr,David Horsey,583,16.0,"{""Avg Points"": 0.2129, ""Points gained"": 2.305, ""Points lost"": -5.5349, ""Total Points"": 10.6431, ""rankDiff"": 16.0}",pgatour
,186,owgr,Charles Porter,584,11.0,"{""Avg Points"": 0.2128, ""Points gained"": 2.8787, ""Points lost"": -2.7432, ""Total Points"": 8.5115, ""rankDiff"": 11.0}",pgatour
,186,owgr,Jonathan Goth-Rasmussen,585,11.0,"{""Avg Points"": 0.2109, ""Points gained"": 0.8291, ""Points lost"": -7.9309, ""Total Points"": 10.9646, ""rankDiff"": 11.0}",pgatour
,186,owgr,Jaewoong Eom,586,11.0,"{""Avg Points"": 0.2106, ""Points gained"": 3.0998, ""Points lost"": -3.7955, ""Total Points"": 8.4223, ""rankDiff"": 11.0}",pgatour
,186,owgr,Calum Fyfe,587,12.0,"{""Avg Points"": 0.2098, ""Points gained"": 4.3493, ""Points lost"": -3.3524, ""Total Points"": 10.28, ""rankDiff"": 12.0}",pgatour
,186,owgr,Andrea Romano(June-2000),588,43.0,"{""Avg Points"": 0.2091, ""Points gained"": 5.4045, ""Points lost"": -1.5532, ""Total Points"": 8.363, ""rankDiff"": 43.0}",pgatour
,186,owgr,Bio Kim,589,10.0,"{""Avg Points"": 0.2087, ""Points gained"": 0.9381, ""Points lost"": -3.8348, ""Total Points"": 9.3911, ""rankDiff"": 10.0}",pgatour
,186,owgr,Saptak Talwar,589,2.0,"{""Avg Points"": 0.2087, ""Points gained"": 7.1422, ""Points lost"": -2.1363, ""Total Points"": 10.8528, ""rankDiff"": 2.0}",pgatour
,186,owgr,Jonathan Byrd,591,9.0,"{""Avg Points"": 0.2079, ""Points gained"": 1.3106, ""Points lost"": -3.4155, ""Total Points"": 8.3152, ""rankDiff"": 9.0}",pgatour
,186,owgr,Peter Malnati,592,9.0,"{""Avg Points"": 0.2076, ""Points gained"": 4.9644, ""Points lost"": -11.1862, ""Total Points"": 9.7562, ""rankDiff"": 9.0}",pgatour
,186,owgr,Ryggs Johnston,593,17.0,"{""Avg Points"": 0.2071, ""Points gained"": 2.3105, ""Points lost"": -6.7214, ""Total Points"": 10.7695, ""rankDiff"": 17.0}",pgatour
,186,owgr,Trey Winstead,594,15.0,"{""Avg Points"": 0.207, ""Points gained"": 1.8, ""Points lost"": -7.0487, ""Total Points"": 9.7291, ""rankDiff"": 15.0}",pgatour
,186,owgr,Yujiro Ohori,595,1.0,"{""Avg Points"": 0.2069, ""Points gained"": 5.1353, ""Points lost"": -2.7605, ""Total Points"": 9.5175, ""rankDiff"": 1.0}",pgatour
,186,owgr,James Piot,596,9.0,"{""Avg Points"": 0.2059, ""Points gained"": 1.5168, ""Points lost"": -2.4957, ""Total Points"": 8.2361, ""rankDiff"": 9.0}",pgatour
,186,owgr,Chris Francoeur,597,2.0,"{""Avg Points"": 0.2054, ""Points gained"": 2.2277, ""Points lost"": -3.4131, ""Total Points"": 8.2178, ""rankDiff"": 2.0}",pgatour
,186,owgr,Jason Kokrak,597,13.0,"{""Avg Points"": 0.2054, ""Points gained"": 0.0, ""Points lost"": -4.0117, ""Total Points"": 8.2156, ""rankDiff"": 13.0}",pgatour
,186,owgr,Jaco Ahlers,599,9.0,"{""Avg Points"": 0.2045, ""Points gained"": 3.3546, ""Points lost"": -5.5697, ""Total Points"": 10.635, ""rankDiff"": 9.0}",pgatour
,186,owgr,Nicolas Colsaerts,600,22.0,"{""Avg Points"": 0.2034, ""Points gained"": 0.0, ""Points lost"": -8.37, ""Total Points"": 8.137, ""rankDiff"": 22.0}",pgatour
,186,owgr,Connor Howe,601,4.0,"{""Avg Points"": 0.2032, ""Points gained"": 2.2102, ""Points lost"": -2.7339, ""Total Points"": 8.1299, ""rankDiff"": 4.0}",pgatour
,186,owgr,Kieron van Wyk,601,9.0,"{""Avg Points"": 0.2032, ""Points gained"": 5.103, ""Points lost"": -1.9778, ""Total Points"": 8.1272, ""rankDiff"": 9.0}",pgatour
,186,owgr,Mason Greene,601,5.0,"{""Avg Points"": 0.2032, ""Points gained"": 8.1264, ""Points lost"": 0.0, ""Total Points"": 8.1264, ""rankDiff"": 5.0}",pgatour
,186,owgr,Richard Bland,604,11.0,"{""Avg Points"": 0.2016, ""Points gained"": 0.0, ""Points lost"": -2.9457, ""Total Points"": 8.0633, ""rankDiff"": 11.0}",pgatour
,186,owgr,Robin Williams,605,0.0,"{""Avg Points"": 0.2015, ""Points gained"": 2.6967, ""Points lost"": -12.6849, ""Total Points"": 10.4759, ""rankDiff"": 0.0}",pgatour
,186,owgr,Ollie Schniederjans,606,9.0,"{""Avg Points"": 0.2008, ""Points gained"": 1.1308, ""Points lost"": -5.7174, ""Total Points"": 8.0305, ""rankDiff"": 9.0}",pgatour
,186,owgr,Cameron Tringale,607,25.0,"{""Avg Points"": 0.2004, ""Points gained"": 3.1643, ""Points lost"": -2.342, ""Total Points"": 8.0148, ""rankDiff"": 25.0}",pgatour
,186,owgr,Vicente Marzilio,607,6.0,"{""Avg Points"": 0.2004, ""Points gained"": 4.1789, ""Points lost"": -1.9861, ""Total Points"": 8.0143, ""rankDiff"": 6.0}",pgatour
,186,owgr,Preston Summerhays,609,6.0,"{""Avg Points"": 0.2001, ""Points gained"": 3.5569, ""Points lost"": -2.0061, ""Total Points"": 8.0059, ""rankDiff"": 6.0}",pgatour
,186,owgr,Taichiro Ideriha,609,4.0,"{""Avg Points"": 0.2001, ""Points gained"": 3.0046, ""Points lost"": -2.8656, ""Total Points"": 9.0029, ""rankDiff"": 4.0}",pgatour
,186,owgr,Andrew Johnston,611,13.0,"{""Avg Points"": 0.1994, ""Points gained"": 6.1606, ""Points lost"": -3.87, ""Total Points"": 7.9754, ""rankDiff"": 13.0}",pgatour
,186,owgr,Lukas Nemecz,612,23.0,"{""Avg Points"": 0.1988, ""Points gained"": 1.9205, ""Points lost"": -5.9897, ""Total Points"": 9.7434, ""rankDiff"": 23.0}",pgatour
,186,owgr,Cole Anderson,613,0.0,"{""Avg Points"": 0.1984, ""Points gained"": 7.935, ""Points lost"": 0.0, ""Total Points"": 7.935, ""rankDiff"": 0.0}",pgatour
,186,owgr,Ryan Peake,614,19.0,"{""Avg Points"": 0.1978, ""Points gained"": 4.0646, ""Points lost"": -3.6639, ""Total Points"": 10.2878, ""rankDiff"": 19.0}",pgatour
,186,owgr,Brendan Valdes,615,8.0,"{""Avg Points"": 0.1977, ""Points gained"": 0.0, ""Points lost"": -3.2477, ""Total Points"": 7.9088, ""rankDiff"": 8.0}",pgatour
,186,owgr,Cameron Adam,616,5.0,"{""Avg Points"": 0.1975, ""Points gained"": 5.9963, ""Points lost"": -0.7809, ""Total Points"": 7.8989, ""rankDiff"": 5.0}",pgatour
,186,owgr,Pablo Larrazabal,617,14.0,"{""Avg Points"": 0.1974, ""Points gained"": 0.6145, ""Points lost"": -6.5999, ""Total Points"": 9.6739, ""rankDiff"": 14.0}",pgatour
,186,owgr,Braden Thornberry,618,6.0,"{""Avg Points"": 0.197, ""Points gained"": 3.0488, ""Points lost"": -7.5677, ""Total Points"": 9.8488, ""rankDiff"": 6.0}",pgatour
,186,owgr,Tobias Eden,619,10.0,"{""Avg Points"": 0.1968, ""Points gained"": 2.0838, ""Points lost"": -3.4075, ""Total Points"": 7.8738, ""rankDiff"": 10.0}",pgatour
,186,owgr,Ekpharit Wu,620,13.0,"{""Avg Points"": 0.1959, ""Points gained"": 2.3747, ""Points lost"": -3.3649, ""Total Points"": 9.6012, ""rankDiff"": 13.0}",pgatour
,186,owgr,Yosuke Tsukada,620,0.0,"{""Avg Points"": 0.1959, ""Points gained"": 0.7523, ""Points lost"": -3.6349, ""Total Points"": 9.5971, ""rankDiff"": 0.0}",pgatour
,186,owgr,Chez Reavie,622,23.0,"{""Avg Points"": 0.1958, ""Points gained"": 6.2684, ""Points lost"": -3.6653, ""Total Points"": 7.8307, ""rankDiff"": 23.0}",pgatour
,186,owgr,Sangyeop Lee,623,4.0,"{""Avg Points"": 0.1953, ""Points gained"": 7.4361, ""Points lost"": -0.1609, ""Total Points"": 7.8135, ""rankDiff"": 4.0}",pgatour
,186,owgr,Aguri Iwasaki,624,6.0,"{""Avg Points"": 0.1949, ""Points gained"": 3.6204, ""Points lost"": -5.5405, ""Total Points"": 9.5492, ""rankDiff"": 6.0}",pgatour
,186,owgr,Matthew Cheung,625,9.0,"{""Avg Points"": 0.1944, ""Points gained"": 4.1086, ""Points lost"": -3.1965, ""Total Points"": 9.1374, ""rankDiff"": 9.0}",pgatour
,186,owgr,Alfredo Garcia-Heredia,626,16.0,"{""Avg Points"": 0.1942, ""Points gained"": 1.8982, ""Points lost"": -7.5612, ""Total Points"": 10.1008, ""rankDiff"": 16.0}",pgatour
,186,owgr,Altin van der Merwe,627,5.0,"{""Avg Points"": 0.1937, ""Points gained"": 5.5867, ""Points lost"": -2.5972, ""Total Points"": 10.0699, ""rankDiff"": 5.0}",pgatour
,186,owgr,Tae Hee Lee,627,1.0,"{""Avg Points"": 0.1937, ""Points gained"": 3.4644, ""Points lost"": -2.754, ""Total Points"": 7.7467, ""rankDiff"": 1.0}",pgatour
,186,owgr,Samuel Anderson,629,12.0,"{""Avg Points"": 0.1934, ""Points gained"": 3.135, ""Points lost"": -4.551, ""Total Points"": 9.088, ""rankDiff"": 12.0}",pgatour
,186,owgr,Yuki Inamori,630,2.0,"{""Avg Points"": 0.1931, ""Points gained"": 3.9507, ""Points lost"": -4.9621, ""Total Points"": 9.8468, ""rankDiff"": 2.0}",pgatour
,186,owgr,Turk Pettit,631,5.0,"{""Avg Points"": 0.1923, ""Points gained"": 7.6926, ""Points lost"": -0.053, ""Total Points"": 7.6927, ""rankDiff"": 5.0}",pgatour
,186,owgr,Cho Min-jun,632,9.0,"{""Avg Points"": 0.1922, ""Points gained"": 5.6889, ""Points lost"": -2.9644, ""Total Points"": 8.2643, ""rankDiff"": 9.0}",pgatour
,186,owgr,Justin Shin,632,33.0,"{""Avg Points"": 0.1922, ""Points gained"": 1.7467, ""Points lost"": -3.1003, ""Total Points"": 7.6872, ""rankDiff"": 33.0}",pgatour
,186,owgr,Dillon Stewart,634,14.0,"{""Avg Points"": 0.1918, ""Points gained"": 0.3145, ""Points lost"": -3.1087, ""Total Points"": 7.6721, ""rankDiff"": 14.0}",pgatour
,186,owgr,Benjamin Follett-Smith,635,11.0,"{""Avg Points"": 0.1914, ""Points gained"": 7.5029, ""Points lost"": -4.4639, ""Total Points"": 9.9548, ""rankDiff"": 11.0}",pgatour
,186,owgr,Augusto Núñez,636,12.0,"{""Avg Points"": 0.1908, ""Points gained"": 3.0561, ""Points lost"": -3.0285, ""Total Points"": 7.632, ""rankDiff"": 12.0}",pgatour
,186,owgr,Jinichiro Kozuma,637,36.0,"{""Avg Points"": 0.1903, ""Points gained"": 4.5591, ""Points lost"": -3.6035, ""Total Points"": 7.6121, ""rankDiff"": 36.0}",pgatour
,186,owgr,Tomoharu Otsuki,638,3.0,"{""Avg Points"": 0.1897, ""Points gained"": 0.8903, ""Points lost"": -4.6787, ""Total Points"": 8.9154, ""rankDiff"": 3.0}",pgatour
,186,owgr,David Langley,639,12.0,"{""Avg Points"": 0.189, ""Points gained"": 0.0, ""Points lost"": -4.1084, ""Total Points"": 7.5606, ""rankDiff"": 12.0}",pgatour
,186,owgr,Justin De Los Santos,640,2.0,"{""Avg Points"": 0.1889, ""Points gained"": 3.6332, ""Points lost"": -2.9255, ""Total Points"": 8.6887, ""rankDiff"": 2.0}",pgatour
,186,owgr,Cristobal Del Solar,641,48.0,"{""Avg Points"": 0.1887, ""Points gained"": 5.9923, ""Points lost"": -9.2186, ""Total Points"": 9.8108, ""rankDiff"": 48.0}",pgatour
,186,owgr,Chiehpo Lee,642,12.0,"{""Avg Points"": 0.1882, ""Points gained"": 2.5589, ""Points lost"": -5.6157, ""Total Points"": 7.5298, ""rankDiff"": 12.0}",pgatour
,186,owgr,Bryce Easton,643,9.0,"{""Avg Points"": 0.1865, ""Points gained"": 4.5312, ""Points lost"": -3.306, ""Total Points"": 9.6964, ""rankDiff"": 9.0}",pgatour
,186,owgr,Ryan Blaum,644,42.0,"{""Avg Points"": 0.1864, ""Points gained"": 4.277, ""Points lost"": -3.7766, ""Total Points"": 8.0134, ""rankDiff"": 42.0}",pgatour
,186,owgr,Brett Roberts,645,6.0,"{""Avg Points"": 0.1861, ""Points gained"": 3.9209, ""Points lost"": -1.5901, ""Total Points"": 7.4429, ""rankDiff"": 6.0}",pgatour
,186,owgr,Justin Walters,646,16.0,"{""Avg Points"": 0.1858, ""Points gained"": 4.2036, ""Points lost"": -3.4973, ""Total Points"": 8.3592, ""rankDiff"": 16.0}",pgatour
,186,owgr,Jack Lundin,647,5.0,"{""Avg Points"": 0.185, ""Points gained"": 4.7181, ""Points lost"": -1.0822, ""Total Points"": 7.4004, ""rankDiff"": 5.0}",pgatour
,186,owgr,Tom Whitney,648,19.0,"{""Avg Points"": 0.184, ""Points gained"": 2.8286, ""Points lost"": -4.5137, ""Total Points"": 8.4651, ""rankDiff"": 19.0}",pgatour
,186,owgr,Jacobus Prinsloo,649,9.0,"{""Avg Points"": 0.1839, ""Points gained"": 6.2063, ""Points lost"": -2.1605, ""Total Points"": 9.3766, ""rankDiff"": 9.0}",pgatour
,186,owgr,Christofer Blomstrand,650,7.0,"{""Avg Points"": 0.1833, ""Points gained"": 3.9882, ""Points lost"": -4.3158, ""Total Points"": 7.5157, ""rankDiff"": 7.0}",pgatour
,186,owgr,Philip Knowles,651,4.0,"{""Avg Points"": 0.1832, ""Points gained"": 2.1314, ""Points lost"": -4.4122, ""Total Points"": 8.6099, ""rankDiff"": 4.0}",pgatour
,186,owgr,Song-Gyu Yoo,651,108.0,"{""Avg Points"": 0.1832, ""Points gained"": 3.2555, ""Points lost"": -2.3893, ""Total Points"": 7.3298, ""rankDiff"": 108.0}",pgatour
,186,owgr,Sung -Kug Park,653,13.0,"{""Avg Points"": 0.1829, ""Points gained"": 1.4915, ""Points lost"": -2.4604, ""Total Points"": 7.316, ""rankDiff"": 13.0}",pgatour
,186,owgr,Tripp Kinney,654,10.0,"{""Avg Points"": 0.1823, ""Points gained"": 1.168, ""Points lost"": -3.2217, ""Total Points"": 7.2924, ""rankDiff"": 10.0}",pgatour
,186,owgr,Curtis Luck,655,14.0,"{""Avg Points"": 0.1817, ""Points gained"": 2.8966, ""Points lost"": -3.6462, ""Total Points"": 7.2674, ""rankDiff"": 14.0}",pgatour
,186,owgr,Max Kennedy,656,1.0,"{""Avg Points"": 0.1812, ""Points gained"": 3.0943, ""Points lost"": -2.0862, ""Total Points"": 7.2474, ""rankDiff"": 1.0}",pgatour
,186,owgr,Andrew Wilson,657,15.0,"{""Avg Points"": 0.1807, ""Points gained"": 1.7103, ""Points lost"": -5.8689, ""Total Points"": 7.9489, ""rankDiff"": 15.0}",pgatour
