venue_id,name,city,country,country_code,latitude,longitude,timezone,tz_source,capacity
592,Estadio Ciudad de Vicente Lopez,Florida,Argentina,AR,-34.540183,-58.481594,America/Argentina/Buenos_Aires,coordinates,31000
540,Estadio Claudio Chiqui Tapia,Barracas,Argentina,AR,-34.646901,-58.396364,America/Argentina/Buenos_Aires,coordinates,12000
549,Estadio Guillermo Laza,Flores,Argentina,AR,-34.653404,-58.443564,America/Argentina/Buenos_Aires,coordinates,3000
545,Estadio Jose Dellagiovanna,Buenos Aires,Argentina,AR,-34.449321,-58.542184,America/Argentina/Buenos_Aires,coordinates,26282
1213,Estadio Malvinas Argentinas,Mendoza,Argentina,AR,-32.889564,-68.879994,America/Argentina/Mendoza,coordinates,40628
445,Estadio Mâs Monumental,Buenos Aires,Argentina,AR,-34.54501,-58.448708,America/Argentina/Buenos_Aires,coordinates,85018
1220,Estadio Presidente Peron,Cordoba,Argentina,AR,,,,,32500
539,Estadio Presidente Perón,Buenos Aires,Argentina,AR,-34.667517,-58.36861,America/Argentina/Buenos_Aires,coordinates,55000
1219,Florencio Sola,Buenos Aires,Argentina,AR,,,,,34901
589,Gigante de Arroyito,Rosario,Argentina,AR,-32.913997,-60.674567,America/Argentina/Cordoba,coordinates,46955
548,Pedro Bidegain,Buenos Aires,Argentina,AR,-34.65086,-58.440174,America/Argentina/Buenos_Aires,coordinates,47964
861,Allianz Stadion,Vienna,Austria,AT,48.198062,16.265908,Europe/Vienna,coordinates,28345
440,Ernst Happel Stadion,Vienna,Austria,AT,,,,,50865
793,Generali Arena,Vienna,Austria,AT,48.162409,16.387104,Europe/Vienna,coordinates,17500
862,Hofmann Personal Stadion,Linz,Austria,AT,,,,,5595
860,Josko Arena,Ried im Innkreis,Austria,AT,,,,,7300
392,Lavanttal-Arena,Wolfsberg,Austria,AT,,,,,7300
126,Merkur Arena,Graz,Austria,AT,47.046111,15.454444,Europe/Vienna,coordinates,16764
858,Profertil Arena Hartberg,Hartberg,Austria,AT,,,,,4635
856,Raiffeisen Arena,Linz,Austria,AT,,,,,19080
145,Red Bull Arena,Salzburg,Austria,AT,47.816264,12.998228,Europe/Vienna,coordinates,30188
859,Stadion Schnabelholz,Altach,Austria,AT,,,,,8500
857,Tivoli Stadion Tirol,Innsbruck,Austria,AT,,,,,17400
1141,Wörthersee Stadion,Klagenfurt,Austria,AT,,,,,30000
225,Bosuilstadion,Antwerp,Belgium,BE,51.232406,4.472086,Europe/Brussels,coordinates,21000
144,Cegeka Arena,Genk,Belgium,BE,51.005,5.533333,Europe/Brussels,coordinates,24956
226,Dender Football Complex,Denderleeuw,Belgium,BE,50.883683,4.071185,Europe/Brussels,coordinates,6430
1054,Easi Arena,La Louviere,Belgium,BE,,,Europe/Brussels,country,8050
227,Elindus Arena,Waregem,Belgium,BE,50.883056,3.428889,Europe/Brussels,coordinates,12414
232,Het Kuipje,Westerlo,Belgium,BE,51.094817,4.928806,Europe/Brussels,coordinates,7982
121,Jan Breydel Stadium,Bruges,Belgium,BE,51.193272,3.180583,Europe/Brussels,coordinates,29975
231,Lotto Park,Brussels,Belgium,BE,50.834167,4.298333,Europe/Brussels,coordinates,21500
230,Maurice Dufrasne,Liege,Belgium,BE,50.609908,5.543344,Europe/Brussels,coordinates,27670
1057,Olympisch Stadion,Antwerp,Belgium,BE,51.185,4.382222,Europe/Brussels,coordinates,12771
1055,Patrostadion,Maasmechelen,Belgium,BE,,,Europe/Brussels,country,5500
236,Planet Group Arena,Gent,Belgium,BE,51.016111,3.734167,Europe/Brussels,coordinates,20185
1056,Soevereinstadion,Lommel,Belgium,BE,51.239563,5.307308,Europe/Brussels,coordinates,8000
229,Stade Communal du Tivoli,La Louviere,Belgium,BE,50.47850930398163,4.200952997836588,Europe/Brussels,coordinates,12500
1058,Stade de Rocourt,Rocourt,Belgium,BE,50.67,5.533056,Europe/Brussels,coordinates,8000
234,Stade du Pays de Charleroi,Charleroi,Belgium,BE,50.414644,4.453765,Europe/Brussels,coordinates,15000
114,Stade Joseph Marien,Saint-Gilles,Belgium,BE,50.817778,4.329167,Europe/Brussels,coordinates,9400
435,Stade Roi Baudouin,Brussels,Belgium,BE,,,Europe/Brussels,country,50000
235,Stayen,Sint- Truiden,Belgium,BE,50.813474,5.166256,Europe/Brussels,coordinates,14600
233,The King Power AT Den Dreef Stadium,Heverlee,Belgium,BE,50.868333,4.694167,Europe/Brussels,coordinates,10020
228,Veoliastadion Achter De Kazerne,Mechelen,Belgium,BE,51.037184,4.486397,Europe/Brussels,coordinates,16672
326,Aleksandar Shalamanov Stadium,Sofia,Bulgaria,BG,42.675361,23.272028,Europe/Sofia,coordinates,25556
320,Arena Arda,Kardzhali,Bulgaria,BG,41.641217,25.3780391,Europe/Sofia,coordinates,11114
325,Balgarska Armiya Stadium,Sofia,Bulgaria,BG,42.684258,23.339769,Europe/Sofia,coordinates,18540
333,Beroe Stadium,Stara Zagora,Bulgaria,BG,42.432778,25.615278,Europe/Sofia,coordinates,12128
319,Bistritsa Stadium,Bistritsa,Bulgaria,BG,42.59127070959878,23.363392130861726,Europe/Sofia,coordinates,2500
323,Dragalevtsi Stadium,Sofia,Bulgaria,BG,42.637082,23.309153,Europe/Sofia,coordinates,2000
328,Georgi Asparuhov Stadium,Sofia,Bulgaria,BG,42.705467,23.363197,Europe/Sofia,coordinates,17688
838,Georgi Benkovski Stadium,Pazardzhik,Bulgaria,BG,,,Europe/Sofia,country,13128
327,Hristo Botev Stadium,Vratsa,Bulgaria,BG,43.200845,23.568702,Europe/Sofia,coordinates,25000
324,Hristo Botev Stadium,Plovdiv,Bulgaria,BG,42.140128,24.764428,Europe/Sofia,coordinates,18700
134,Huvepharma Arena,Razgrad,Bulgaria,BG,43.534635,26.527642,Europe/Sofia,coordinates,10422
839,Ivaylo Stadium,Veliko Tarnovo,Bulgaria,BG,,,Europe/Sofia,country,18000
321,Lokomotiv Stadium,Sofia,Bulgaria,BG,42.737639,23.314806,Europe/Sofia,coordinates,22000
330,Lokomotiv Stadium,Plovdiv,Bulgaria,BG,42.133889,24.771667,Europe/Sofia,coordinates,13850
329,Ogosta Stadium,Montana,Bulgaria,BG,43.398611,23.225278,Europe/Sofia,coordinates,8000
331,Stadion Druzhba,Dobrich,Bulgaria,BG,43.555964,27.826716,Europe/Sofia,coordinates,12500
1172,Stadion Lokomotiv,Sofia,Bulgaria,BG,,,Europe/Sofia,country,22000
332,Stadion Spartak,Varna,Bulgaria,BG,43.218611,27.9125,Europe/Sofia,coordinates,8000
322,Ticha Stadium,Varna,Bulgaria,BG,43.215833,27.931389,Europe/Sofia,coordinates,6250
1173,Vasil Levski national stadium ,Karlovo,Bulgaria,BG,42.639004,24.813116,Europe/Sofia,coordinates,40000
1171,Vasil Levski National Stadium,Sofia,Bulgaria,BG,42.644703,23.348821,Europe/Sofia,coordinates,43230
508,Estadio Hernando Siles,La Paz,Bolivia,BO,-16.499444,-68.122778,America/La_Paz,coordinates,42000
577,Estadio Municipal de El Alto,El Alto,Bolivia,BO,-16.472429,-68.201695,America/La_Paz,coordinates,25000
538,Estadio Olimpico Patria,Sucre,Bolivia,BO,-19.033656,-65.257851,America/La_Paz,coordinates,32000
560,Estadio Ramon Tahuichi Aguilera,Santa Cruz de la Sierra,Bolivia,BO,-17.796067,-63.183873,America/La_Paz,coordinates,38000
601,Estadio Victor Agustín Ugarte,Potosi,Bolivia,BO,,,America/La_Paz,country,32115
1230,Arena Barra FC,Itajai,Brazil,BR,,,,,5500
1158,Arena Barueri,Barueri,Brazil,BR,-23.513056,-46.899444,America/Sao_Paulo,coordinates,35000
622,Arena BRB Mané Garrincha,Brasilia,Brazil,BR,-15.7835,-47.899164,America/Sao_Paulo,coordinates,72788
353,Arena Condá,Chapecó,Brazil,BR,-27.104011,-52.606872,America/Sao_Paulo,coordinates,21000
613,Arena da Amazônia,Manaus,Brazil,BR,,,,,44500
351,Arena da Baixada,Curitiba,Brazil,BR,,,,,43000
675,Arena da Floresta,Rio Branco,Brazil,BR,,,,,13700
683,Arena de Pernambuco,São Lourenço da Mata,Brazil,BR,,,,,46154
152,Arena do Grêmio,Porto Alegre,Brazil,BR,-29.973444,-51.194403,America/Sao_Paulo,coordinates,60540
163,Arena Fonte Nova,Salvador,Brazil,BR,-12.978746,-38.504157,America/Bahia,coordinates,48902
630,Arena Independência,Belo Horizonte,Brazil,BR,-19.908333,-43.917778,America/Sao_Paulo,coordinates,23000
660,Arena Joinville,Joinville,Brazil,BR,,,,,22400
153,Arena MRV,Belo Horizonte,Brazil,BR,-19.930503,-44.016999,America/Sao_Paulo,coordinates,44892
627,Arena Pantanal,Cuiabá,Brazil,BR,-15.603673,-56.121513,America/Cuiaba,coordinates,42968
650,Arena Urbsan,Betim,Brazil,BR,,,,,1834
1232,Arena Urbsan,Betim,Brazil,BR,,,,,2000
663,Colosso da Lagoa,Erechim,Brazil,BR,,,,,22000
800,Durival Britto e Silva,Curitiba,Brazil,BR,,,,,20083
682,Estádio 19 de Outubro,Ijuí,Brazil,BR,,,,,5300
678,Estádio Adauto Moraes,Juazeiro,Brazil,BR,,,,,8000
645,Estádio Agnaldo Bento,Porto Seguro,Brazil,BR,,,,,5000
154,Estádio Alfredo Jaconi,Caxias do Sul,Brazil,BR,-29.162,-51.176,America/Sao_Paulo,coordinates,19924
684,Estádio Alfredo Leahy,Penedo,Brazil,BR,,,,,6000
611,Estádio Aluízio Ferreira,Porto Velho,Brazil,BR,,,,,7000
612,Estádio Antônio Accioly,Goiânia,Brazil,BR,-16.670889,-49.284632,America/Sao_Paulo,coordinates,12500
672,Estádio Antônio Aquino Lopes,Rio Branco,Brazil,BR,,,,,10000
610,Estádio Antônio Guimarães de Almeida,Tombos,Brazil,BR,,,,,6555
623,Estádio Antônio Mariz,Sousa,Brazil,BR,,,,,12000
664,Estadio Arena das Dunas,Natal,Brazil,BR,,,,,31375
1225,Estádio Augusto Antunes,Santana,Brazil,BR,,,,,5000
352,Estádio Banpará Baenão,Belem,Brazil,BR,-1.445161,-48.466038,America/Belem,coordinates,13792
615,Estádio Banpará Curuzu,Belem,Brazil,BR,,,,,16200
158,Estádio Beira-Rio,Porto Alegre,Brazil,BR,-30.065417,-51.235891,America/Sao_Paulo,coordinates,50842
649,Estádio Benito Agnelo Castellano,Rio Claro,Brazil,BR,,,,,8198
679,Estádio Brinco de Ouro da Princesa,Campinas,Brazil,BR,-22.909722,-47.043611,America/Sao_Paulo,coordinates,20580
629,Estadio Camilo Mussi,Itajai,Brazil,BR,,,,,1760
689,Estádio Centenário,Caxias do Sul,Brazil,BR,,,,,22132
1233,Estádio Cerradão,Primavera do Leste,Brazil,BR,,,,,2500
1156,Estádio Cícero de Souza Marques,Bragança Paulista,Brazil,BR,,,,,12000
617,Estádio Conselheiro Galvão,Rio de Janeiro,Brazil,BR,,,,,10000
651,Estádio da Ressacada,Florianópolis,Brazil,BR,-27.666445,-48.531654,America/Sao_Paulo,coordinates,17800
603,Estádio da Serrinha,Goiânia,Brazil,BR,-16.7108752,-49.2614389,America/Sao_Paulo,coordinates,14450
1224,Estádio de Pituaçu,Salvador,Brazil,BR,,,,,
658,Estádio do Arruda,Recife,Brazil,BR,,,,,60044
151,Estádio do Maracanã,Rio de Janeiro,Brazil,BR,-22.912172,-43.23021,America/Sao_Paulo,coordinates,78838
708,Estádio dos Aflitos,Recife,Brazil,BR,-8.040559,-34.896801,America/Recife,coordinates,22856
634,Estádio Doutor Oswaldo Teixeira Duarte,Sao Paulo,Brazil,BR,,,,,21004
628,Estádio Dr. Jorge Ismael de Biasi,Novo Horizonte,Brazil,BR,-21.466855,-49.232038,America/Sao_Paulo,coordinates,14096
667,Estádio Durval Feitosa,Propriá,Brazil,BR,,,,,2000
1234,Estádio Elcyr Resende de Mendonça,Saquarema,Brazil,BR,,,,,4013
606,Estadio Eliel Martins,Salvador,Brazil,BR,,,,,5000
657,Estádio Engenheiro Araripe,Cariacica,Brazil,BR,,,,,7700
661,Estádio Estrela d'Alva,Bagé,Brazil,BR,,,,,10000
654,Estádio Etelvino Mendonça,Itabaiana,Brazil,BR,,,,,11000
1229,Estádio Eurico Gaspar Dutra,Cuiabá,Brazil,BR,,,,,7500
669,Estádio Flamarion Vasconcelos,Boa Vista,Brazil,BR,,,,,4556
631,Estádio Francisco Vasques,Belém,Brazil,BR,,,,,5000
686,Estádio Frei Epifânio D'Abadia,Imperatriz,Brazil,BR,,,,,12000
621,Estádio Germano Krüger,Ponta Grossa,Brazil,BR,,,,,10632
625,Estádio Governador João Castelo,São Luís,Brazil,BR,,,,,40000
643,Estadio Governador Jose Fragelli,Cuiaba,Brazil,BR,,,,,
150,Estádio Governador Plácido Castelo,Fortaleza,Brazil,BR,-3.807256,-38.522436,America/Fortaleza,coordinates,63904
709,Estádio Heriberto Hülse,Criciúma,Brazil,BR,-28.684167,-49.3675,America/Sao_Paulo,coordinates,19225
642,Estádio Ítalo Mário Limongi,Indaiatuba,Brazil,BR,,,,,7820
681,Estádio Jacques da Luz,Campo Grande,Brazil,BR,,,,,3300
614,Estádio Jacy Scaff,Londrina,Brazil,BR,-23.282317,-51.164941,America/Sao_Paulo,coordinates,36056
608,Estádio Jânio Moraes,Nova Iguaçu,Brazil,BR,,,,,5000
647,Estádio João Ribeiro,Tocantinópolis,Brazil,BR,,,,,10000
635,Estádio Joaquim Portugal,São João del Rei,Brazil,BR,-21.1275,-44.2434,America/Sao_Paulo,coordinates,8000
632,Estádio Jonas Duarte,Anápolis,Brazil,BR,,,,,20000
641,Estádio José Américo de Almeida Filho,João Pessoa,Brazil,BR,,,,,25770
659,Estádio José Ângelo Cassol,Rolim de Moura,Brazil,BR,,,,,4300
670,Estádio José de Abreu Bianco,Ji-Paraná,Brazil,BR,,,,,5000
149,Estádio José Maria de Campos Maia,Mirassol,Brazil,BR,-20.822341,-49.50643,America/Sao_Paulo,coordinates,15000
1226,Estádio Kleber Andrade,Cariacica,Brazil,BR,,,,,21000
665,Estádio Leôncio de Souza Miranda,Araguaína,Brazil,BR,,,,,
609,Estádio Lourival Baptista,Aracaju,Brazil,BR,-10.926667,-37.049167,America/Maceio,coordinates,15575
690,Estádio Lourival Gomes de Almeida,Saquarema,Brazil,BR,,,,,4000
653,Estádio Luiz Saraiva Vieira,Ivinhema,Brazil,BR,,,,,5000
616,Estádio Luso Brasileiro,Rio de Janeiro,Brazil,BR,,,,,20113
350,Estádio Major Antônio Couto Pereira,Curitiba,Brazil,BR,-25.421111,-49.2595,America/Sao_Paulo,coordinates,40502
605,Estadio Manauara,Manaus,Brazil,BR,,,,,
155,Estádio Manoel Barradas,Salvador,Brazil,BR,-12.918889,-38.426667,America/Bahia,coordinates,34535
687,Estádio Maria de Lourdes Abadia,Ceilândia,Brazil,BR,,,,,5000
607,Estádio Maximino Porpino Filho,Castanhal,Brazil,BR,,,,,5000
620,Estádio Morenão,Campo Grande,Brazil,BR,,,,,3300
1231,Estadio Municipal Alfredo Joao Krieck,Canoas,Brazil,BR,,,,,7000
1227,Estádio Municipal Alfredo João Krieck,Rio do Sul,Brazil,BR,,,,,3000
639,Estádio Municipal Antônio Carneiro,Alagoinhas,Brazil,BR,,,,,16000
673,Estadio Municipal Antonio Santo Renosto,Mato Grosso do Sul,Brazil,BR,,,,,4000
677,Estádio Municipal Arthur Tavares de Melo,Bonito,Brazil,BR,,,,,4000
1228,Estádio Municipal Carlos Zamith,Manaus,Brazil,BR,,,,,5000
644,Estadio Municipal Felipe Raulino,Altos,Brazil,BR,,,,,5000
668,Estádio Municipal Nhozinho Santos,São Luís,Brazil,BR,,,,,12891
618,Estádio Municipal Zinho de Oliveira,Marabá,Brazil,BR,,,,,5000
165,Estádio Nabi Abi Chedid,Bragança Paulista,Brazil,BR,-22.965414,-46.536936,America/Sao_Paulo,coordinates,15010
160,Estádio Nilton Santos,Rio de Janeiro,Brazil,BR,-22.89337865846297,-43.29239863499801,America/Sao_Paulo,coordinates,46831
685,Estádio Olímpico Albino Turbay,Cianorte,Brazil,BR,,,,,4000
619,Estádio Onésio Brasileiro Alvarenga,Goiânia,Brazil,BR,-16.673542,-49.237703,America/Sao_Paulo,coordinates,11788
646,Estádio Os Pioneiros,Pato Branco,Brazil,BR,,,,,1500
648,Estádio Paulo Barreto de Menezes,Lagarto,Brazil,BR,,,,,8000
656,Estádio Prefeito Almir Dutra,Maracanaú,Brazil,BR,,,,,10000
633,Estádio Primeiro de Maio,Sao Bernardo do Campo,Brazil,BR,-23.699958,-46.556381,America/Sao_Paulo,coordinates,15759
638,Estádio Raulino de Oliveira,Volta Redonda,Brazil,BR,,,,,18230
624,Estádio Rei Pelé,Maceio,Brazil,BR,-9.67082,-35.759495,America/Maceio,coordinates,20800
652,Estádio Salvador Costa,Vitória,Brazil,BR,,,,,3000
707,Estádio Santa Cruz,Ribeirao Preto,Brazil,BR,-21.2025,-47.789167,America/Sao_Paulo,coordinates,29292
674,Estádio São Benedito,Bragança,Brazil,BR,,,,,11000
161,Estádio São Januário,Rio de Janeiro,Brazil,BR,-22.890917,-43.228253,America/Sao_Paulo,coordinates,21880
162,Estádio Urbano Caldeira,Santos,Brazil,BR,-23.951094,-46.338894,America/Sao_Paulo,coordinates,16080
640,Estádio Valmir Campelo Bezerra,Gama,Brazil,BR,,,,,20310
671,Estadio Vilelao,Santana,Brazil,BR,,,,,2000
1223,Estadio Vitorino Goncalves Dias,Londrina,Brazil,BR,-23.308623,-51.151983,America/Sao_Paulo,coordinates,13000
637,Estádio Willie Davids,Maringa,Brazil,BR,,,,,16226
655,Estádio Zerão,Macapá,Brazil,BR,,,,,13680
676,Eucyzao,Saquarema,Brazil,BR,,,,,7000
680,Frasqueirão,Natal,Brazil,BR,,,,,18017
688,Fumeirão,Arapiraca,Brazil,BR,,,,,17000
801,Ginásio Poliesportivo Wlamir Marques,Sao Paulo,Brazil,BR,,,,,7000
604,Governador Alberto Tavares Silva,Teresina,Brazil,BR,,,,,50000
148,Governador Magalhães Pinto,Belo Horizonte,Brazil,BR,-19.865817,-43.971083,America/Sao_Paulo,coordinates,61927
157,Ilha do Retiro,Recife,Brazil,BR,-8.062953,-34.902981,America/Recife,coordinates,27500
666,Lindolfo Monteiro,Teresina,Brazil,BR,,,,,
1157,Mangueirão,Belem,Brazil,BR,-1.381111,-48.444,America/Belem,coordinates,53635
636,Moisés Lucarelli,Campinas,Brazil,BR,-22.913611,-47.051389,America/Sao_Paulo,coordinates,19728
156,MorumBIS,Sao Paulo,Brazil,BR,-23.600113,-46.720093,America/Sao_Paulo,coordinates,66795
164,Neo Química Arena,Sao Paulo,Brazil,BR,-23.5461,-46.47244,America/Sao_Paulo,coordinates,49205
159,Nubank Parque,Sao Paulo,Brazil,BR,-23.527556,-46.678417,America/Sao_Paulo,coordinates,43713
691,O Amigão,Campina Grande,Brazil,BR,,,,,30000
626,Orlando Scarpelli,Florianópolis,Brazil,BR,,,,,19584
662,Parque do Sabiá,Uberlandia,Brazil,BR,,,,,53500
266,BC Place,Vancouver,Canada,CA,49.276667,-123.111944,America/Vancouver,coordinates,54500
275,BMO Field,Toronto,Canada,CA,43.633209,-79.418564,America/Toronto,coordinates,45700
285,Saputo Stadium,Montréal,Canada,CA,45.563075,-73.552656,America/Toronto,coordinates,20801
501,Stade des Martyrs,Kinshasa,DR Congo,CD,,,,,80000
469,Stade Frédéric Kibassa Maliba,Lubumbashi,DR Congo,CD,,,,,35000
244,Cornaredo,Lugano,Switzerland,CH,46.023611,8.961667,Europe/Zurich,coordinates,6390
239,Kybunpark,St.Gallen,Switzerland,CH,47.408333,9.306389,Europe/Zurich,coordinates,19456
821,La Maladiere,Neuchatel,Switzerland,CH,,,Europe/Zurich,country,12000
237,Letzigrund,Zurich,Switzerland,CH,47.382794,8.504364,Europe/Zurich,coordinates,26104
241,Stade de Genève,Geneva,Switzerland,CH,46.177847,6.127431,Europe/Zurich,coordinates,30084
242,Stade de la Tuiliere,Lausanne,Switzerland,CH,46.5436043,6.6220112,Europe/Zurich,coordinates,12544
822,Stade Municipal,Yverdon-les-Bains,Switzerland,CH,,,Europe/Zurich,country,
823,Stade Olympique de la Pontaise,Lausanne,Switzerland,CH,,,Europe/Zurich,country,15850
819,Stadion Brügglifeld,Aarau,Switzerland,CH,47.383333,8.06,Europe/Zurich,coordinates,8000
243,Stadion Schützenwiese,Winterthur,Switzerland,CH,47.501389,8.716389,Europe/Zurich,coordinates,8550
146,Stadion Wankdorf,Bern,Switzerland,CH,46.963167,7.464833,Europe/Zurich,coordinates,31500
135,St. Jakob-Park,Basel,Switzerland,CH,47.54159995249771,7.620056050155293,Europe/Zurich,coordinates,37994
245,Stockhorn Arena,Thun,Switzerland,CH,46.744817,7.606075,Europe/Zurich,coordinates,10398
240,Swissporarena,Lucerne,Switzerland,CH,47.033264,8.305187,Europe/Zurich,coordinates,16800
238,Tourbillon,Sion,Switzerland,CH,46.233333,7.376389,Europe/Zurich,coordinates,14283
578,Claro Arena,Santiago,Chile,CL,-33.395943,-70.500656,America/Santiago,coordinates,20249
564,"El Cobre, El Salvador",El Salvador,Chile,CL,,,America/Santiago,country,12000
541,El Teniente,Rancagua,Chile,CL,-34.177765,-70.737717,America/Santiago,coordinates,14450
551,Estadio Bicentenario Municipal de La Florida,Santiago,Chile,CL,-33.540833,-70.578331,America/Santiago,coordinates,12000
598,Estadio Huachipato,Talcahuano,Chile,CL,,,America/Santiago,country,10500
1221,Estadio Zorros del Desierto,Calama,Chile,CL,,,America/Santiago,country,13000
582,Francisco Sánchez Rumoroso,Coquimbo,Chile,CL,-29.965215,-71.338322,America/Santiago,coordinates,18750
550,Municipal de La Cisterna,La Cisterna,Chile,CL,-33.521,-70.672997,America/Santiago,coordinates,8000
567,Nacional Julio Martínez Prádanos,Santiago,Chile,CL,,,America/Santiago,country,48665
573,Estadio Américo Montanini,Bucaramanga,Colombia,CO,7.136712,-73.116549,America/Bogota,coordinates,28000
568,Estadio Atanasio Girardot,Medellin,Colombia,CO,6.2569066597142,-75.59025874601483,America/Bogota,coordinates,44739
580,Estadio Manuel Murillo Toro,Ibague,Colombia,CO,4.429487,-75.218315,America/Bogota,coordinates,28100
586,Estadio Metropolitano Roberto Melendez,Barranquilla,Colombia,CO,,,America/Bogota,country,46692
542,Estadio Nemesio Camacho El Campin,Bogota,Colombia,CO,4.645883,-74.077492,America/Bogota,coordinates,36343
1214,Estadio Olímpico Jaime Morón León,Cartagena,Colombia,CO,,,America/Bogota,country,16068
1216,Estadio Romelio Martinez,Barranquilla,Colombia,CO,10.993959,-74.806914,America/Bogota,coordinates,20000
559,Olimpico Pascual Guerrero,Santiago de Cali,Colombia,CO,3.429847,-76.541288,America/Bogota,coordinates,38000
522,Estadio Nacional de Costa Rica,San José,Costa Rica,CR,,,,,35175
385,AEK Arena,Larnaca,Cyprus,CY,34.9263,33.5977,Asia/Nicosia,coordinates,8058
1138,Alphamega Stadium,Limassol,Cyprus,CY,34.693194,32.939278,Asia/Nicosia,coordinates,10900
514,GSP Stadium,Nicosia,Cyprus,CY,35.114542,33.362864,Asia/Nicosia,coordinates,22859
117,Stelios Kyriakidis,Paphos,Cyprus,CY,,,Asia/Nicosia,country,9394
386,Andruv Stadion,Olomouc,Czechia,CZ,,,Europe/Prague,country,12566
799,epet ARENA,Prague,Czechia,CZ,,,Europe/Prague,country,18887
118,Fortuna Arena,Prague,Czechia,CZ,,,Europe/Prague,country,19370
390,Městský stadion (Ostrava-Vítkovice),Ostrava,Czechia,CZ,,,Europe/Prague,country,15123
142,Stadion Mesta Plzne,Plzen,Czechia,CZ,,,Europe/Prague,country,11700
77,Allianz Arena,Munich,Germany,DE,48.2188,11.6247,Europe/Berlin,coordinates,75024
81,An der alten Försterei,Berlin,Germany,DE,52.457687,13.567712,Europe/Berlin,coordinates,22012
759,Audi Sportpark,Ingolstadt,Germany,DE,,,Europe/Berlin,country,15200
83,BayArena,Leverkusen,Germany,DE,51.037704,7.002651,Europe/Berlin,coordinates,30210
1076,Bezirkssportanlage Hemelingen,Bremen,Germany,DE,,,Europe/Berlin,country,
1083,Bluechip-Arena,Meuselwitz,Germany,DE,,,Europe/Berlin,country,5260
847,BMW Park,Munich,Germany,DE,,,Europe/Berlin,country,6700
93,Borussia-Park,Monchengladbach,Germany,DE,51.175213,6.383958,Europe/Berlin,coordinates,54057
1062,Brita Arena,Wiesbaden,Germany,DE,50.071244,8.256644,Europe/Berlin,coordinates,12566
1085,Bruno-Plache-Stadion,Leipzig,Germany,DE,,,Europe/Berlin,country,12321
1077,BWT-Stadion am Hardtwald,Sandhausen,Germany,DE,,,Europe/Berlin,country,15414
85,Deutsche Bank Park,Frankfurt,Germany,DE,50.0686,8.6455,Europe/Berlin,coordinates,58000
1088,Donaustadion,Ulm,Germany,DE,,,Europe/Berlin,country,19500
1074,Edmund-Plambeck-Stadion,Norderstedt,Germany,DE,,,Europe/Berlin,country,5068
1061,Eintracht-Stadion,Braunschweig,Germany,DE,,,Europe/Berlin,country,23325
87,Europa-Park-Stadion,Freiburg im Breisgau,Germany,DE,48.021602,7.829953,Europe/Berlin,coordinates,34700
1079,Frimo Stadion,Lotte,Germany,DE,,,Europe/Berlin,country,7474
753,Fritz-Walter-Stadion,Kaiserslautern,Germany,DE,,,Europe/Berlin,country,49780
1068,Heidewaldstadion,Gutersloh,Germany,DE,,,Europe/Berlin,country,12500
1082,Heinz-Dettmer-Stadion,Lohne,Germany,DE,,,Europe/Berlin,country,6000
754,Heinz-von-Heiden-Arena,Hannover,Germany,DE,,,Europe/Berlin,country,49200
761,Holstein-Stadion,Kiel,Germany,DE,,,Europe/Berlin,country,15034
758,Home Deluxe Arena,Paderborn,Germany,DE,51.730698,8.711429,Europe/Berlin,coordinates,15000
1086,Jahnstadion Regensburg,Regensburg,Germany,DE,,,Europe/Berlin,country,15115
1073,Kaiserstuhlstadion,Bahlingen am Kaiserstuhl,Germany,DE,,,Europe/Berlin,country,5000
1090,Leuna-Chemie-Stadion,Halle,Germany,DE,,,Europe/Berlin,country,15057
1072,Lilli-Henoch-Sporthalle (Sportforum Hohenschonhausen),Berlin,Germany,DE,,,Europe/Berlin,country,5000
1067,Ludwigspark-Stadion,Saarbrücken,Germany,DE,,,Europe/Berlin,country,16004
1092,LVM-Preußenstadion,Munster,Germany,DE,,,Europe/Berlin,country,14300
752,Max-Morlock-Stadion,Nuremberg,Germany,DE,,,Europe/Berlin,country,50000
760,Merck-Stadion am Böllenfalltor,Darmstadt,Germany,DE,,,Europe/Berlin,country,16500
756,Merkur Spiel-Arena,Dusseldorf,Germany,DE,51.260086,6.732865,Europe/Berlin,coordinates,54600
91,MEWA Arena,Mainz,Germany,DE,49.98397688222813,8.224491558416606,Europe/Berlin,coordinates,34000
82,MHP Arena,Stuttgart,Germany,DE,48.791527,9.230742,Europe/Berlin,coordinates,60449
89,Millerntor-Stadion,Hamburg - St. Pauli,Germany,DE,53.554573,9.967668,Europe/Berlin,coordinates,29546
1087,Municipal Stadium at Dusternortstrasse,Delmenhorst,Germany,DE,,,Europe/Berlin,country,7000
1063,Olympiastadion,Berlin,Germany,DE,,,Europe/Berlin,country,74649
1075,Ostseestadion,Rostock,Germany,DE,,,Europe/Berlin,country,29000
84,PreZero Arena,Sinsheim,Germany,DE,49.238312,8.887622,Europe/Berlin,coordinates,30150
78,Red Bull Arena,Leipzig,Germany,DE,51.345833,12.348056,Europe/Berlin,coordinates,47069
92,RheinEnergieStadion,Cologne,Germany,DE,50.933445,6.876095,Europe/Berlin,coordinates,50000
1093,Rudolf-Harbig-Stadion,Dresden,Germany,DE,,,Europe/Berlin,country,32066
1070,Schüco-Arena,Bielefeld,Germany,DE,,,Europe/Berlin,country,26750
