asof,team,player,pos,mins_7d,mins_14d,mins_30d,mins_season,starts_season
2026-07-02,Racing Club,M. Tagliamonte,GK,0.0,0.0,0.0,0,0
2026-07-02,Racing Club,M. Rojo,DF,0.0,0.0,0.0,0,0
2026-07-02,Racing Club,N. Colombo,DF,0.0,0.0,0.0,0,0
2026-07-02,Racing Club,T. Rubio,DF,0.0,0.0,0.0,0,0
2026-07-02,Racing Club,F. Pardo,DF,0.0,0.0,0.0,0,0
2026-07-02,Racing Club,D. Vergara,FW,0.0,0.0,0.0,0,0
2026-07-02,Racing Club,G. Sosa,MF,0.0,0.0,0.0,0,0
2026-07-02,Radomiak Radom,S. Kingue,DF,0.0,0.0,0.0,0,0
2026-07-02,Radomiak Radom,M. Cichocki,DF,0.0,0.0,0.0,0,0
2026-07-02,Radomiak Radom,R. Baró,MF,0.0,0.0,0.0,0,0
2026-07-02,Radomiak Radom,S. Soumah,FW,0.0,0.0,0.0,0,0
2026-07-02,Radomiak Radom,M. Jerke,GK,0.0,0.0,0.0,0,0
2026-07-02,Radomiak Radom,W. Koptas,GK,0.0,0.0,0.0,0,0
2026-07-02,Radomiak Radom,João Pedro,DF,0.0,0.0,0.0,0,0
2026-07-02,Radomiak Radom,R. Alves,MF,0.0,0.0,0.0,0,0
2026-07-02,Radomiak Radom,A. Żabicki,MF,0.0,0.0,0.0,0,0
2026-07-02,Radomiak Radom,Leândro,MF,0.0,0.0,0.0,0,0
2026-07-02,Radomiak Radom,V. Lopes,FW,0.0,0.0,0.0,0,0
2026-07-02,Raja Club Athletic,A. Baadi,DF,0.0,0.0,0.0,0,0
2026-07-02,Raja Club Athletic,B. Halimi,MF,0.0,0.0,0.0,0,0
2026-07-02,Raja Club Athletic,I. Mokadem,DF,0.0,0.0,0.0,0,0
2026-07-02,Raja Club Athletic,H. Ferdaoussi,MF,0.0,0.0,0.0,0,0
2026-07-02,Raja Club Athletic,M. Mchakh'chekh,DF,0.0,0.0,0.0,0,0
2026-07-02,Raja Club Athletic,K. K. Alaoui,GK,0.0,0.0,0.0,0,0
2026-07-02,Raja Club Athletic,H. Boulacsout,DF,0.0,0.0,0.0,0,0
2026-07-02,Raja Club Athletic,M. B. Conté,MF,0.0,0.0,0.0,0,0
2026-07-02,Raja Club Athletic,M. O. Kehinde,FW,0.0,0.0,0.0,0,0
2026-07-02,Raja Club Athletic,A. Khammas,DF,0.0,0.0,0.0,0,0
2026-07-02,Raja Club Athletic,M. Dahak,MF,0.0,0.0,0.0,0,0
2026-07-02,Raja Club Athletic,I. Khafi,FW,0.0,0.0,0.0,0,0
2026-07-02,Raja Club Athletic,Shararh,MF,0.0,0.0,0.0,0,0
2026-07-02,Raja Club Athletic,P. O. Sakho,MF,0.0,0.0,0.0,0,0
2026-07-02,Raja Club Athletic,O. Chraibi,MF,0.0,0.0,0.0,0,0
2026-07-02,Raków Częstochowa,W. Kocherhin,MF,0.0,0.0,0.0,0,0
2026-07-02,Raków Częstochowa,P. Makuch,FW,0.0,0.0,0.0,0,0
2026-07-02,Raków Częstochowa,L. Rocha,FW,0.0,0.0,0.0,0,0
2026-07-02,Raków Częstochowa,O. Zych,GK,0.0,0.0,0.0,0,0
2026-07-02,Raków Częstochowa,Z. Arsenić,DF,0.0,0.0,0.0,0,0
2026-07-02,Raków Częstochowa,A. Mosór,DF,0.0,0.0,0.0,0,0
2026-07-02,Raków Częstochowa,M. Ilenič,DF,0.0,0.0,0.0,0,0
2026-07-02,Raków Częstochowa,P. Dawidowicz,DF,0.0,0.0,0.0,0,0
2026-07-02,Raków Częstochowa,I. Brusberg,MF,0.0,0.0,0.0,0,0
2026-07-02,Raków Częstochowa,E. Otieno,MF,0.0,0.0,0.0,0,0
2026-07-02,Rangers,D. Gassama,FW,0.0,0.0,0.0,0,0
2026-07-02,Rangers,T. Rommens,DF,0.0,0.0,0.0,0,0
2026-07-02,Rangers,T. Aasgaard,MF,0.0,0.0,0.0,0,0
2026-07-02,Rangers,R. D. Naderi,FW,0.0,0.0,0.0,0,0
2026-07-02,Rangers,B. Miovski,FW,0.0,0.0,0.0,0,0
2026-07-02,Rangers,L. Kelly,GK,0.0,0.0,0.0,0,0
2026-07-02,Rangers,M. Aarons,DF,0.0,0.0,0.0,0,0
2026-07-02,Rangers,C. Barron,MF,0.0,0.0,0.0,0,0
2026-07-02,Rangers,O. Antman,FW,0.0,0.0,0.0,0,0
2026-07-02,Rangers,D. Sterling,DF,0.0,0.0,0.0,0,0
2026-07-02,Rangers,J. Meghoma,DF,0.0,0.0,0.0,0,0
2026-07-02,Rangers,A. Skov Olsen,FW,0.0,0.0,0.0,0,0
2026-07-02,Rangers,N. Bajrami,MF,0.0,0.0,0.0,0,0
2026-07-02,Rayo Vallecano,A. Rațiu,DF,0.0,0.0,0.0,0,0
2026-07-02,Rayo Vallecano,J. Chavarría,DF,0.0,0.0,0.0,0,0
2026-07-02,Rayo Vallecano,U. López,MF,0.0,0.0,0.0,0,0
2026-07-02,Rayo Vallecano,R. Nteka,MF,0.0,0.0,0.0,0,0
2026-07-02,Rayo Vallecano,Ó. Valentín,MF,0.0,0.0,0.0,0,0
2026-07-02,Rayo Vallecano,D. Cárdenas,GK,0.0,0.0,0.0,0,0
2026-07-02,Rayo Vallecano,A. Mumin,DF,0.0,0.0,0.0,0,0
2026-07-02,Rayo Vallecano,P. Díaz,MF,0.0,0.0,0.0,0,0
2026-07-02,Rayo Vallecano,F. Pérez,MF,0.0,0.0,0.0,0,0
2026-07-02,Rayo Vallecano,Ó. Trejo,MF,0.0,0.0,0.0,0,0
2026-07-02,Rayo Vallecano,I. Akhomach,FW,0.0,0.0,0.0,0,0
2026-07-02,Rayo Vallecano,C. Martín,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Betis,P. López,GK,0.0,0.0,0.0,0,0
2026-07-02,Real Betis,M. Roca,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Betis,R. Riquelme,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Betis,N. Deossa,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Betis,Isco,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Betis,C. Ávila,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Betis,Adrián,GK,0.0,0.0,0.0,0,0
2026-07-02,Real Betis,V. Gómez,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Betis,A. Ruibal,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Betis,Á. Fidalgo,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Betis,S. Altimira,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Betis,C. Bakambu,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Betis,H. Bellerín,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Betis,S. Amrabat,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Betis,J. Firpo,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Betis,Natan,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Betis,G. Lo Celso,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Club Deportivo de la Coruña,P. Novo,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Club Deportivo de la Coruña,Marisa,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Club Deportivo de la Coruña,E. Vázquez,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Club Deportivo de la Coruña,L. Rivas,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Club Deportivo de la Coruña,L. Muíño,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Club Deportivo de la Coruña,Y. G. Camino,GK,0.0,0.0,0.0,0,0
2026-07-02,Real Club Deportivo de la Coruña,M. Artero,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Club Deportivo de la Coruña,C. Carballada,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Club Deportivo de la Coruña,E. Dios,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Club Deportivo de la Coruña,H. Muiña,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Club Deportivo de la Coruña,P. Monteagudo,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Club Deportivo de la Coruña,M. Rivas,GK,0.0,0.0,0.0,0,0
2026-07-02,Real Madrid,F. González,GK,0.0,0.0,0.0,0,0
2026-07-02,Real Madrid,G. García,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Madrid,F. Mastantuono,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Madrid,E. Camavinga,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Madrid,C. Palacios,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Madrid,S. Mestre,GK,0.0,0.0,0.0,0,0
2026-07-02,Real Madrid,Á. Carreras,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Madrid,R. Asencio,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Madrid,D. Alaba,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Madrid,D. Jiménez,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Oviedo,S. Cazorla,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Oviedo,K. Sibo,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Oviedo,H. Hassan,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Oviedo,L. Ahijado,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Oviedo,T. Borbas,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Oviedo,H. Moldovan,GK,0.0,0.0,0.0,0,0
2026-07-02,Real Oviedo,D. Carmo,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Oviedo,E. Bailly,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Oviedo,A. R. Alhassane,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Oviedo,P. Agudín,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Oviedo,L. Ilić,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Oviedo,Á. Forés,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Racing Club,A. Villalibre,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Racing Club,D. Rodríguez,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Racing Club,M. Sangalli,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Racing Club,J. Mata,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Racing Club,J. Ezkieta,GK,0.0,0.0,0.0,0,0
2026-07-02,Real Racing Club,Í.  Sáinz-Maza,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Racing Club,A. Aldasoro,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Racing Club,J. C. Arana,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Racing Club,S. Camara,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Salt Lake,V. Olatunji,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Salt Lake,A. Katranis,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Salt Lake,A. Hezarkhani,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Salt Lake,D. Marczuk,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Salt Lake,M. Stajduhar,GK,0.0,0.0,0.0,0,0
2026-07-02,Real Salt Lake,K. Henry,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Salt Lake,P. Ruiz,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Salt Lake,Z. Booth,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Salt Lake,G. Dillon,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,C. Florentino,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,C. Lavogez,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,I. Egiguren,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,L. Pardo,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,I. S. Moure,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,A. Estensoro,GK,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,A. Jacinto,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,A. Aparicio,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,L. Rodríguez,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,O. S. Óskarsson,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,T. Kubo,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,Y. Herrera,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,Wesley,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,L. Sučić,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,A. Fraga,GK,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,U. Marrero,GK,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,A. Muñoz,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,A. Elustondo,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,B. Méndez,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,A. Zakharyan,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,N. Eizagirre,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,A. V. Moraza,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,M. Uria,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,J. Arrula,GK,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,P. Marín,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,G. C. Zarranz,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,L. Beitia,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,B. Turrientes,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad,J. Ochieng,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad B,A. Marchal,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad B,G. Gorosabel,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad B,D. Díaz,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad B,A. Mariezkurrena,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad B,U. Agote,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad B,T. Folgado,GK,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad B,U. Larrañaga,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad B,J. Garro,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad B,J. Eceizabarrena,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Sociedad B,A. Lebarbier,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Valladolid,A. Ndiaye,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Valladolid,J. Latasa,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Valladolid,H. S. Modesto,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Valladolid,R. Martínez,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Valladolid,I. Alani,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Valladolid,G. Fernandes,GK,0.0,0.0,0.0,0,0
2026-07-02,Real Valladolid,D. Torres,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Valladolid,M. Maroto,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Valladolid,P. González,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Valladolid,S. Jurić,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Valladolid,A. Carvajal,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Valladolid,V. Erlien,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Valladolid,L. Sanseviero,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Valladolid,M. André,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Valladolid,C. Michelin,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Valladolid,M. Jaouab,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Valladolid,V. Meseguer,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Zaragoza,A. Gomes,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Zaragoza,H. Pinilla,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Zaragoza,K. Kodro,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Zaragoza,C. Pomares,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Zaragoza,M. Soberón,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Zaragoza,M. Obón,GK,0.0,0.0,0.0,0,0
2026-07-02,Real Zaragoza,A. Radovanović,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Zaragoza,H. Barrachina,DF,0.0,0.0,0.0,0,0
2026-07-02,Real Zaragoza,J. Tobajas,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Zaragoza,M. Mensah,MF,0.0,0.0,0.0,0,0
2026-07-02,Real Zaragoza,S. Moyano,FW,0.0,0.0,0.0,0,0
2026-07-02,Real Zaragoza,T. Lucas,MF,0.0,0.0,0.0,0,0
2026-07-02,Recoleta FC,J. Franco,MF,0.0,0.0,0.0,0,0
2026-07-02,Recoleta FC,K. Parzajuk,FW,0.0,0.0,0.0,0,0
2026-07-02,Recoleta FC,B. Ferreira,FW,0.0,0.0,0.0,0,0
2026-07-02,Recoleta FC,B. Medina,DF,0.0,0.0,0.0,0,0
2026-07-02,Recoleta FC,F. Galeano,MF,0.0,0.0,0.0,0,0
2026-07-02,Recoleta FC,A. Marsengo,GK,0.0,0.0,0.0,0,0
2026-07-02,Recoleta FC,L. Monzón,DF,0.0,0.0,0.0,0,0
2026-07-02,Recoleta FC,H. López,MF,0.0,0.0,0.0,0,0
2026-07-02,Recoleta FC,M. Cañete,MF,0.0,0.0,0.0,0,0
2026-07-02,Recoleta FC,M. Shupp,MF,0.0,0.0,0.0,0,0
2026-07-02,Recoleta FC,T. Vidal,FW,0.0,0.0,0.0,0,0
2026-07-02,Red Bull Bragantino,G. Neves,MF,0.0,0.0,0.0,0,0
2026-07-02,Red Bull Bragantino,B. d. Moraes,DF,0.0,0.0,0.0,0,0
2026-07-02,Red Bull Bragantino,E. Ramires,MF,0.0,0.0,0.0,0,0
2026-07-02,Red Bull Bragantino,G. Reis,GK,0.0,0.0,0.0,0,0
2026-07-02,Red Bull Bragantino,Cleiton,GK,0.0,0.0,0.0,0,0
2026-07-02,Red Bull Bragantino,Vanderlan,DF,0.0,0.0,0.0,0,0
2026-07-02,Red Bull Bragantino,J. A. Hurtado,DF,0.0,0.0,0.0,0,0
2026-07-02,Red Bull Bragantino,M. Braz,MF,0.0,0.0,0.0,0,0
2026-07-02,Red Bull Bragantino,Fabinho,MF,0.0,0.0,0.0,0,0
2026-07-02,Red Bull Bragantino,Vinicinho,FW,0.0,0.0,0.0,0,0
2026-07-02,Red Bull Bragantino,J. Herrera,FW,0.0,0.0,0.0,0,0
2026-07-02,Red Bull Bragantino,I. Pitta,FW,0.0,0.0,0.0,0,0
2026-07-02,Red Bull Bragantino,W. E. V. Palacios,DF,0.0,0.0,0.0,0,0
2026-07-02,Red Bull Bragantino,Filipe,FW,0.0,0.0,0.0,0,0
2026-07-02,Red Bull Bragantino,H. Mosquera,FW,0.0,0.0,0.0,0,0
2026-07-02,Red Bull Bragantino,T. Volpi,GK,0.0,0.0,0.0,0,0
2026-07-02,Red Bull Bragantino,J. Capixaba,DF,0.0,0.0,0.0,0,0
2026-07-02,Red Bull Bragantino,I. Sosa,MF,0.0,0.0,0.0,0,0
2026-07-02,Red Bull Bragantino,L. Barbosa,MF,0.0,0.0,0.0,0,0
2026-07-02,Red Bull Bragantino,G. Girotto,MF,0.0,0.0,0.0,0,0
2026-07-02,Remo Stars,S. Anakwe,FW,0.0,0.0,0.0,0,0
2026-07-02,Remo Stars,E. Kingue,MF,0.0,0.0,0.0,0,0
2026-07-02,Remo Stars,A. Goita,FW,0.0,0.0,0.0,0,0
2026-07-02,Remo Stars,A. Kolimba,GK,0.0,0.0,0.0,0,0
2026-07-02,Remo Stars,M. Dauda,DF,0.0,0.0,0.0,0,0
2026-07-02,Remo Stars,E. Anthony,DF,0.0,0.0,0.0,0,0
2026-07-02,Remo Stars,J. A. Bonou,MF,0.0,0.0,0.0,0,0
2026-07-02,Remo Stars,S. Olasupo,FW,0.0,0.0,0.0,0,0
2026-07-02,Remo Stars,S. Abdulrasaq,FW,0.0,0.0,0.0,0,0
2026-07-02,Renaissance Zemamra,A. Farah,MF,0.0,0.0,0.0,0,0
2026-07-02,Renaissance Zemamra,M. Elhtemy,FW,0.0,0.0,0.0,0,0
2026-07-02,Renaissance Zemamra,M. Moutouali,MF,0.0,0.0,0.0,0,0
2026-07-02,Renaissance Zemamra,M. Abdouramane,MF,0.0,0.0,0.0,0,0
2026-07-02,Renaissance Zemamra,M. Radouani,MF,0.0,0.0,0.0,0,0
2026-07-02,Renaissance Zemamra,M. E. Jourbaoui,GK,0.0,0.0,0.0,0,0
2026-07-02,Renaissance Zemamra,A. Tine,DF,0.0,0.0,0.0,0,0
2026-07-02,Renaissance Zemamra,A. E. Ghannouj,MF,0.0,0.0,0.0,0,0
2026-07-02,Renaissance Zemamra,Z. Fatihi,MF,0.0,0.0,0.0,0,0
2026-07-02,Renaissance Zemamra,A. E. Hamzaoui,FW,0.0,0.0,0.0,0,0
2026-07-02,Renaissance Zemamra,M. Oujeddou,MF,0.0,0.0,0.0,0,0
2026-07-02,Renaissance Zemamra,Z. Ghailan,FW,0.0,0.0,0.0,0,0
2026-07-02,Rhode Island FC,J. Castro,GK,0.0,0.0,0.0,0,0
2026-07-02,Rhode Island FC,N. Scardina,DF,0.0,0.0,0.0,0,0
2026-07-02,Rhode Island FC,N. Fuson,FW,0.0,0.0,0.0,0,0
2026-07-02,Rhode Island FC,C. Holstad,MF,0.0,0.0,0.0,0,0
2026-07-02,Rhode Island FC,L. Dorsey,FW,0.0,0.0,0.0,0,0
2026-07-02,Rhode Island FC,K. Yao,DF,0.0,0.0,0.0,0,0
2026-07-02,Rio Ave,Olinho,MF,0.0,0.0,0.0,0,0
2026-07-02,Rio Ave,O. Richards,DF,0.0,0.0,0.0,0,0
2026-07-02,Rio Ave,J. Tomé,DF,0.0,0.0,0.0,0,0
2026-07-02,Rio Ave,G. Liavas,MF,0.0,0.0,0.0,0,0
2026-07-02,Rio Ave,A. Papakanellos,MF,0.0,0.0,0.0,0,0
2026-07-02,Rio Ave,E. Van Der Gouw,GK,0.0,0.0,0.0,0,0
2026-07-02,Rio Ave,J. Lomboto,DF,0.0,0.0,0.0,0,0
2026-07-02,Rio Ave,J. Brabec,DF,0.0,0.0,0.0,0,0
2026-07-02,Rio Ave,R. Lobato,FW,0.0,0.0,0.0,0,0
2026-07-02,River Plate,F. Colidio,FW,0.0,0.0,0.0,0,0
2026-07-02,River Plate,M. Salas,FW,0.0,0.0,0.0,0,0
2026-07-02,River Plate,J. C. Meza,MF,0.0,0.0,0.0,0,0
2026-07-02,River Plate,L. Pereyra,MF,0.0,0.0,0.0,0,0
2026-07-02,River Plate,K. Páez,MF,0.0,0.0,0.0,0,0
2026-07-02,River Plate,E. Centurión,GK,0.0,0.0,0.0,0,0
2026-07-02,River Plate,F. Jaroszewicz,GK,0.0,0.0,0.0,0,0
2026-07-02,River Plate,U. Giménez,DF,0.0,0.0,0.0,0,0
2026-07-02,River Plate,L. Martinez Quarta,DF,0.0,0.0,0.0,0,0
2026-07-02,River Plate,K. Castaño,MF,0.0,0.0,0.0,0,0
2026-07-02,River Plate,I. Subiabre,FW,0.0,0.0,0.0,0,0
2026-07-02,River Plate,A. Ruberto,FW,0.0,0.0,0.0,0,0
2026-07-02,Rivers United,S. Bell,DF,0.0,0.0,0.0,0,0
2026-07-02,Rivers United,T. Zachariah,FW,0.0,0.0,0.0,0,0
2026-07-02,Rivers United,B. B. Martins,MF,0.0,0.0,0.0,0,0
2026-07-02,Rivers United,F. Ubong,FW,0.0,0.0,0.0,0,0
2026-07-02,Rivers United,D. Iyowuna,FW,0.0,0.0,0.0,0,0
2026-07-02,Rivers United,M. Chijioke,FW,0.0,0.0,0.0,0,0
2026-07-02,Rivers United,J. Noble,GK,0.0,0.0,0.0,0,0
2026-07-02,Rivers United,O. Elias,DF,0.0,0.0,0.0,0,0
2026-07-02,Rivers United,O. S. Bossa,FW,0.0,0.0,0.0,0,0
2026-07-02,Rochedale Rovers,D. Vollenhoven,MF,0.0,0.0,0.0,0,0
2026-07-02,Rochedale Rovers,J. Moreland,MF,0.0,0.0,0.0,0,0
2026-07-02,Rochedale Rovers,E. Ashton,MF,0.0,0.0,0.0,0,0
2026-07-02,Rochedale Rovers,A. Alexeenko,DF,0.0,0.0,0.0,0,0
2026-07-02,Rochedale Rovers,B. Webber,MF,0.0,0.0,0.0,0,0
2026-07-02,Rochedale Rovers,T. Rusden,MF,0.0,0.0,0.0,0,0
2026-07-02,Rosario Central,E. Copetti,FW,0.0,0.0,0.0,0,0
2026-07-02,Rosario Central,A. Soto,DF,0.0,0.0,0.0,0,0
2026-07-02,Rosario Central,C. Quintana,DF,0.0,0.0,0.0,0,0
2026-07-02,Rosario Central,E. Verón,DF,0.0,0.0,0.0,0,0
2026-07-02,Rosario Central,J. Broun,GK,0.0,0.0,0.0,0,0
2026-07-02,Rosario Central,L. Raffin,DF,0.0,0.0,0.0,0,0
2026-07-02,Rosario Central,F. Mallo,DF,0.0,0.0,0.0,0,0
2026-07-02,Rosario Central,L. Ramos,DF,0.0,0.0,0.0,0,0
2026-07-02,Rosario Central,S. Segovia,MF,0.0,0.0,0.0,0,0
2026-07-02,Rosario Central,M. Cabrera,FW,0.0,0.0,0.0,0,0
2026-07-02,Rosario Central,F. Oviedo,FW,0.0,0.0,0.0,0,0
2026-07-02,Rosenborg BK,D. Ďuriš,FW,0.0,0.0,0.0,0,0
2026-07-02,Rosenborg BK,T. S. Dahl,DF,0.0,0.0,0.0,0,0
2026-07-02,Rosenborg BK,D. Islamović,FW,0.0,0.0,0.0,0,0
2026-07-02,Rosenborg BK,N. Sahsah,FW,0.0,0.0,0.0,0,0
2026-07-02,Rosenborg BK,I. Fossum,MF,0.0,0.0,0.0,0,0
2026-07-02,Rosenborg BK,R. Sandberg,GK,0.0,0.0,0.0,0,0
2026-07-02,Rosenborg BK,M. K. Ceide,DF,0.0,0.0,0.0,0,0
2026-07-02,Rosenborg BK,J. Mortensen,DF,0.0,0.0,0.0,0,0
2026-07-02,Rosenborg BK,A. Pereira,DF,0.0,0.0,0.0,0,0
2026-07-02,Royal Antwerp FC,F. Adekami,MF,0.0,0.0,0.0,0,0
2026-07-02,Royal Antwerp FC,R. V. Helden,DF,0.0,0.0,0.0,0,0
2026-07-02,Royal Antwerp FC,B. Kouyaté,DF,0.0,0.0,0.0,0,0
2026-07-02,Royal Antwerp FC,M. Al-Sahafi,FW,0.0,0.0,0.0,0,0
2026-07-02,Royal Antwerp FC,M. Benitez,MF,0.0,0.0,0.0,0,0
2026-07-02,Royal Antwerp FC,Y. Thoelen,GK,0.0,0.0,0.0,0,0
2026-07-02,Royal Antwerp FC,G. Bijl,DF,0.0,0.0,0.0,0,0
2026-07-02,Royal Antwerp FC,T. Somers,FW,0.0,0.0,0.0,0,0
2026-07-02,Royal Antwerp FC,G. Hairemans,MF,0.0,0.0,0.0,0,0
2026-07-02,SC Freiburg,P. Lienhart,DF,0.0,0.0,0.0,0,0
2026-07-02,SC Freiburg,I. Matanović,FW,0.0,0.0,0.0,0,0
2026-07-02,SC Freiburg,D. Scherhant,FW,0.0,0.0,0.0,0,0
