season,week,home_team,away_team,total_line,over_odds,under_odds,n_books
2011,9.0,Utah,Oregon State,49.0,-110.0,-110.0,12.0
2011,9.0,Vanderbilt,Arkansas,53.5,-110.0,-110.0,12.0
2011,9.0,Washington,Arizona,71.5,-110.0,-110.0,12.0
2011,9.0,Western Michigan,Ball State,58.0,-110.0,-110.0,12.0
2011,10.0,Air Force,Army,55.0,-110.0,-110.0,13.0
2011,10.0,Arizona,Utah,52.0,-110.0,-110.0,10.0
2011,10.0,Arkansas,South Carolina,51.0,-110.0,-110.0,13.0
2011,10.0,Baylor,Missouri,73.75,-110.0,-110.0,12.0
2011,10.0,Boston College,Florida State,46.5,-110.0,-110.0,13.0
2011,10.0,California,Washington State,55.5,-110.0,-110.0,12.0
2011,10.0,Connecticut,Syracuse,43.5,-110.0,-110.0,12.0
2011,10.0,Eastern Michigan,Ball State,54.5,-110.0,-110.0,12.0
2011,10.0,Florida,Vanderbilt,44.25,-110.0,-110.0,12.0
2011,10.0,Florida Atlantic,Arkansas State,47.0,-110.0,-110.0,9.0
2011,10.0,Fresno State,Louisiana Tech,58.0,-110.0,-110.0,13.0
2011,10.0,Georgia,New Mexico State,57.5,-110.0,-110.0,12.0
2011,10.0,Iowa,Michigan,58.0,-107.5,-110.0,8.0
2011,10.0,Iowa State,Kansas,58.0,-110.0,-110.0,13.0
2011,10.0,Kent State,Central Michigan,44.0,-110.0,-110.0,12.0
2011,10.0,Maryland,Virginia,52.5,-110.0,-110.0,10.0
2011,10.0,Michigan State,Minnesota,48.0,-110.0,-110.0,12.0
2011,10.0,Navy,Troy,61.5,-110.0,-110.0,12.0
2011,10.0,Nebraska,Northwestern,62.5,-110.0,-110.0,11.0
2011,10.0,Ohio,Temple,45.5,-110.0,-110.0,12.0
2011,10.0,Ohio State,Indiana,52.5,-110.0,-110.0,11.0
2011,10.0,Oklahoma,Texas A&M,67.0,-110.0,-110.0,12.0
2011,10.0,Oklahoma State,Kansas State,70.25,-110.0,-110.0,12.0
2011,10.0,Oregon State,Stanford,61.25,-110.0,-110.0,12.0
2011,10.0,Pittsburgh,Cincinnati,56.5,-110.0,-110.0,12.0
2011,10.0,Rutgers,South Florida,48.75,-107.5,-108.0,6.0
2011,10.0,San Diego State,New Mexico,57.0,-110.0,-110.0,10.0
2011,10.0,Tennessee,Middle Tennessee,54.5,-110.0,-110.0,11.0
2011,10.0,Texas,Texas Tech,59.5,-110.0,-110.0,12.0
2011,10.0,Toledo,Northern Illinois,69.5,-110.0,-110.0,12.0
2011,10.0,UCLA,Arizona State,56.5,-110.0,-110.0,12.0
2011,10.0,UNLV,Boise State,59.5,-110.0,-110.0,12.0
2011,10.0,Wake Forest,Notre Dame,57.5,-110.0,-110.0,12.0
2011,10.0,Washington,Oregon,76.0,-110.0,-110.0,12.0
2011,10.0,West Virginia,Louisville,52.0,-110.0,-110.0,11.0
2011,10.0,Western Kentucky,Florida International,49.5,-110.0,-110.0,11.0
2011,10.0,Wisconsin,Purdue,59.0,-110.0,-110.0,12.0
2011,11.0,Air Force,Wyoming,57.5,-110.0,-110.0,13.0
2011,11.0,Akron,Kent State,39.0,-110.0,-110.0,13.0
2011,11.0,Arkansas,Tennessee,53.5,-110.0,-110.0,13.0
2011,11.0,Army,Rutgers,45.5,-110.0,-110.0,13.0
2011,11.0,Bowling Green,Northern Illinois,67.0,-110.0,-110.0,13.0
2011,11.0,California,Oregon State,52.0,-110.0,-110.0,13.0
2011,11.0,Central Michigan,Ohio,59.0,-110.0,-110.0,13.0
2011,11.0,Cincinnati,West Virginia,68.0,-110.0,-110.0,13.0
2011,11.0,Clemson,Wake Forest,63.0,-110.0,-110.0,13.0
2011,11.0,Colorado,Arizona,58.5,-110.0,-110.0,13.0
2011,11.0,Colorado State,San Diego State,53.0,-110.0,-110.0,13.0
2011,11.0,Eastern Michigan,Buffalo,49.5,-110.0,-110.0,13.0
2011,11.0,Florida International,Florida Atlantic,46.0,-110.0,-110.0,12.0
2011,11.0,Georgia,Auburn,55.5,-110.0,-110.0,13.0
2011,11.0,Georgia Tech,Virginia Tech,49.5,-110.0,-110.0,13.0
2011,11.0,Illinois,Michigan,48.0,-110.0,-110.0,13.0
2011,11.0,Iowa,Michigan State,47.0,-110.0,-110.0,12.0
2011,11.0,Kansas,Baylor,75.0,-110.0,-110.0,12.0
2011,11.0,Kansas State,Texas A&M,66.0,-110.0,-110.0,13.0
2011,11.0,Louisville,Pittsburgh,45.25,-110.0,-110.0,12.0
2011,11.0,Minnesota,Wisconsin,64.0,-110.0,-110.0,12.0
2011,11.0,Mississippi State,Alabama,44.5,-110.0,-110.0,13.0
2011,11.0,Missouri,Texas,57.5,-110.0,-110.0,13.0
2011,11.0,New Mexico,UNLV,51.0,-110.0,-110.0,13.0
2011,11.0,New Mexico State,Fresno State,68.0,-110.0,-110.0,13.0
2011,11.0,Northwestern,Rice,69.5,-110.0,-110.0,13.0
2011,11.0,Notre Dame,Maryland,57.0,-110.0,-110.0,10.0
2011,11.0,Penn State,Nebraska,43.0,-110.0,-110.0,13.0
2011,11.0,Purdue,Ohio State,45.0,-110.0,-110.0,12.0
2011,11.0,South Carolina,Florida,41.0,-110.0,-110.0,13.0
2011,11.0,Stanford,Oregon,71.0,-110.0,-110.0,13.0
2011,11.0,Syracuse,South Florida,53.0,-110.0,-110.0,13.0
2011,11.0,Texas Tech,Oklahoma State,79.0,-110.0,-110.0,13.0
2011,11.0,Toledo,Western Michigan,71.0,-110.0,-110.0,13.0
2011,11.0,Troy,North Texas,53.0,-110.0,-110.0,8.0
2011,11.0,Tulane,Houston,77.5,-110.0,-110.0,13.0
2011,11.0,Tulsa,Marshall,52.0,-110.0,-110.0,13.0
2011,11.0,Utah,UCLA,45.0,-110.0,-110.0,13.0
2011,11.0,Vanderbilt,Kentucky,44.5,-110.0,-110.0,12.0
2011,11.0,Virginia,Duke,53.0,-110.0,-110.0,13.0
2011,11.0,Washington State,Arizona State,59.0,-110.0,-110.0,13.0
2011,12.0,Air Force,UNLV,54.0,-110.0,-110.0,8.0
2011,12.0,Arizona State,Arizona,70.0,-110.0,-110.0,13.0
2011,12.0,Arkansas,Mississippi State,54.0,-110.0,-110.0,13.0
2011,12.0,Baylor,Oklahoma,75.0,-110.0,-110.0,13.0
2011,12.0,Bowling Green,Ohio,59.5,-110.0,-110.0,13.0
2011,12.0,Buffalo,Akron,46.5,-110.0,-110.0,13.0
2011,12.0,Central Michigan,Toledo,74.0,-110.0,-110.0,13.0
2011,12.0,Connecticut,Louisville,42.0,-110.0,-110.0,13.0
2011,12.0,Duke,Georgia Tech,59.5,-110.0,-110.0,13.0
2011,12.0,Florida State,Virginia,46.0,-110.0,-110.0,12.0
2011,12.0,Georgia,Kentucky,49.0,-110.0,-110.0,13.0
2011,12.0,Idaho,Utah State,52.0,-110.0,-110.0,13.0
2011,12.0,Illinois,Wisconsin,51.5,-110.0,-110.0,13.0
2011,12.0,Iowa State,Oklahoma State,69.0,-110.0,-110.0,13.0
2011,12.0,Kent State,Eastern Michigan,42.0,-110.0,-110.0,13.0
2011,12.0,Memphis,Marshall,50.5,-110.0,-110.0,12.0
2011,12.0,Michigan,Nebraska,51.5,-110.0,-110.0,13.0
2011,12.0,Michigan State,Indiana,53.0,-110.0,-110.0,12.0
2011,12.0,Middle Tennessee,Arkansas State,58.5,-110.0,-110.0,12.0
2011,12.0,Missouri,Texas Tech,66.5,-110.0,-110.0,13.0
2011,12.0,Nevada,Louisiana Tech,56.0,-110.0,-110.0,13.0
2011,12.0,North Texas,Western Kentucky,48.0,-110.0,-110.0,12.0
2011,12.0,Northern Illinois,Ball State,71.0,-110.0,-110.0,13.0
2011,12.0,Northwestern,Minnesota,58.5,-110.0,-110.0,13.0
2011,12.0,Notre Dame,Boston College,46.5,-110.0,-110.0,13.0
2011,12.0,Ohio State,Penn State,37.5,-110.0,-110.0,13.0
2011,12.0,Oregon State,Washington,57.5,-110.0,-110.0,12.0
2011,12.0,Purdue,Iowa,49.0,-110.0,-110.0,13.0
2011,12.0,Rice,Tulane,59.0,-110.0,-110.0,9.0
2011,12.0,Rutgers,Cincinnati,46.5,-110.0,-110.0,11.0
2011,12.0,San Diego State,Boise State,55.5,-110.0,-110.0,13.0
2011,12.0,Stanford,California,57.0,-110.0,-110.0,12.0
2011,12.0,Temple,Army,47.0,-110.0,-110.0,13.0
2011,12.0,Tennessee,Vanderbilt,45.5,-110.0,-110.0,13.0
2011,12.0,Texas,Kansas State,53.0,-110.0,-110.0,13.0
2011,12.0,Texas A&M,Kansas,65.0,-110.0,-110.0,13.0
2011,12.0,Troy,Florida Atlantic,49.75,-110.0,-110.0,12.0
2011,12.0,UCLA,Colorado,56.0,-110.0,-110.0,12.0
2011,12.0,Virginia Tech,North Carolina,48.0,-110.0,-110.0,13.0
2011,12.0,Wake Forest,Maryland,58.0,-110.0,-110.0,13.0
2011,12.0,Washington State,Utah,49.0,-110.0,-110.0,13.0
2011,12.0,Wyoming,New Mexico,50.0,-110.0,-110.0,13.0
2011,13.0,Arizona State,California,55.5,-110.0,-110.0,13.0
2011,13.0,Auburn,Alabama,45.5,-110.0,-110.0,13.0
2011,13.0,Ball State,Toledo,71.0,-110.0,-110.0,13.0
2011,13.0,Baylor,Texas Tech,81.5,-110.0,-110.0,13.0
2011,13.0,Boise State,Wyoming,61.0,-110.0,-110.0,13.0
2011,13.0,Buffalo,Bowling Green,53.5,-110.0,-107.5,6.0
2011,13.0,Colorado State,Air Force,52.5,-110.0,-110.0,13.0
2011,13.0,Connecticut,Rutgers,40.0,-110.0,-110.0,11.0
2011,13.0,Florida,Florida State,44.5,-110.0,-110.0,13.0
2011,13.0,Georgia Tech,Georgia,53.0,-110.0,-110.0,13.0
2011,13.0,Indiana,Purdue,58.0,-110.0,-110.0,13.0
2011,13.0,Kansas,Missouri,56.5,-110.0,-110.0,13.0
2011,13.0,Kentucky,Tennessee,43.0,-110.0,-110.0,13.0
2011,13.0,Louisiana Tech,New Mexico State,58.0,-110.0,-110.0,13.0
2011,13.0,Marshall,East Carolina,55.5,-110.0,-110.0,13.0
2011,13.0,Michigan,Ohio State,45.5,-110.0,-110.0,13.0
2011,13.0,Middle Tennessee,Florida International,54.5,-110.0,-110.0,12.0
2011,13.0,Minnesota,Illinois,44.0,-110.0,-110.0,13.0
2011,13.0,Nebraska,Iowa,53.5,-110.0,-110.0,13.0
2011,13.0,North Carolina,Duke,56.0,-110.0,-110.0,11.0
2011,13.0,Northern Illinois,Eastern Michigan,63.5,-110.0,-110.0,13.0
2011,13.0,Northwestern,Michigan State,53.0,-110.0,-110.0,13.0
2011,13.0,Oklahoma,Iowa State,58.0,-110.0,-110.0,13.0
2011,13.0,Oregon,Oregon State,63.5,-110.0,-110.0,13.0
2011,13.0,South Carolina,Clemson,50.5,-110.0,-110.0,13.0
2011,13.0,South Florida,Louisville,44.5,-110.0,-110.0,13.0
2011,13.0,Stanford,Notre Dame,59.5,-110.0,-110.0,13.0
2011,13.0,Syracuse,Cincinnati,50.0,-110.0,-110.0,13.0
2011,13.0,Temple,Kent State,40.0,-110.0,-110.0,12.0
2011,13.0,Texas A&M,Texas,52.5,-110.0,-110.0,13.0
2011,13.0,Tulsa,Houston,77.0,-110.0,-110.0,13.0
2011,13.0,UNLV,San Diego State,55.0,-110.0,-110.0,7.0
2011,13.0,Utah,Colorado,49.5,-110.0,-110.0,8.0
2011,13.0,Utah State,Nevada,65.0,-110.0,-110.0,13.0
2011,13.0,Virginia,Virginia Tech,45.5,-110.0,-110.0,13.0
2011,13.0,Wake Forest,Vanderbilt,49.5,-110.0,-110.0,11.0
2011,13.0,Washington,Washington State,62.0,-110.0,-110.0,13.0
2011,13.0,West Virginia,Pittsburgh,58.5,-110.0,-110.0,13.0
2011,13.0,Western Kentucky,Troy,51.0,-110.0,-110.0,10.0
2011,13.0,Western Michigan,Akron,60.5,-110.0,-110.0,12.0
2011,13.0,Wisconsin,Penn State,49.25,-110.0,-110.0,12.0
2011,14.0,Arkansas State,Troy,57.5,-110.0,-110.0,11.0
2011,14.0,Baylor,Texas,62.0,-110.0,-110.0,14.0
2011,14.0,Boise State,New Mexico,63.0,-110.0,-110.0,13.0
2011,14.0,Cincinnati,Connecticut,47.5,-110.0,-110.0,14.0
2011,14.0,Clemson,Virginia Tech,54.0,-110.0,-110.0,14.0
2011,14.0,Colorado State,Wyoming,50.0,-110.0,-110.0,14.0
2011,14.0,Kansas State,Iowa State,50.75,-110.0,-110.0,14.0
2011,14.0,Nevada,Idaho,56.5,-110.0,-110.0,11.0
2011,14.0,New Mexico State,Utah State,62.0,-110.0,-110.0,14.0
2011,14.0,North Texas,Middle Tennessee,54.5,-110.0,-110.0,12.0
2011,14.0,Northern Illinois,Ohio,71.0,-110.0,-110.0,14.0
2011,14.0,Oklahoma State,Oklahoma,71.5,-110.0,-110.0,14.0
2011,14.0,Oregon,UCLA,66.5,-110.0,-110.0,14.0
2011,14.0,Pittsburgh,Syracuse,49.0,-110.0,-110.0,14.0
2011,14.0,San Diego State,Fresno State,61.0,-110.0,-110.0,14.0
2011,14.0,South Florida,West Virginia,57.5,-110.0,-110.0,13.0
2011,15.0,Navy,Army,55.5,-110.0,-110.0,14.0
2012,1.0,Alabama,Michigan,48.5,-110.0,-110.0,15.0
2012,1.0,Arizona,Toledo,64.0,-110.0,-110.0,15.0
2012,1.0,Auburn,Clemson,54.5,-110.0,-110.0,13.0
2012,1.0,Ball State,Eastern Michigan,56.0,-110.0,-110.0,15.0
2012,1.0,California,Nevada,56.5,-110.0,-110.0,13.0
2012,1.0,Colorado,Colorado State,47.5,-110.0,-110.0,15.0
2012,1.0,Duke,Florida International,53.0,-110.0,-110.0,14.0
2012,1.0,Florida,Bowling Green,47.0,-110.0,-110.0,13.0
2012,1.0,Georgia,Buffalo,55.0,-110.0,-110.0,15.0
2012,1.0,Houston,Texas State,58.5,-110.0,-110.0,15.0
2012,1.0,Illinois,Western Michigan,50.0,-110.0,-110.0,15.0
2012,1.0,Iowa State,Tulsa,50.5,-110.0,-110.0,11.0
2012,1.0,Louisville,Kentucky,43.0,-110.0,-110.0,15.0
2012,1.0,Michigan State,Boise State,47.0,-110.0,-110.0,15.0
2012,1.0,Navy,Notre Dame,51.5,-110.0,-110.0,14.0
2012,1.0,Northern Illinois,Iowa,47.0,-110.0,-110.0,15.0
2012,1.0,Oregon,Arkansas State,70.0,-110.0,-110.0,15.0
2012,1.0,Penn State,Ohio,44.5,-110.0,-110.0,15.0
2012,1.0,Rice,UCLA,60.0,-110.0,-110.0,15.0
2012,1.0,Syracuse,Northwestern,53.5,-110.0,-110.0,9.0
2012,1.0,Texas,Wyoming,54.5,-110.0,-110.0,15.0
2012,1.0,Tulane,Rutgers,48.5,-110.0,-110.0,15.0
2012,1.0,UNLV,Minnesota,52.5,-110.0,-110.0,15.0
2012,1.0,Vanderbilt,South Carolina,44.0,-110.0,-110.0,15.0
2012,1.0,Virginia Tech,Georgia Tech,46.0,-110.0,-110.0,15.0
